    0.252583686721943090E+00    0.782375033738444858E+00    0.208511395574434433E-01    0.109450735816730060E+01    0.728565518995545225E+00    0.169393337049808967E+00    0.560834515869947592E+00    0.199774038732558785E-01    0.918570373468347912E+00    0.689108317749697163E+00    0.165167896795160551E+01    0.257366260943944036E+01    0.100249448256573137E+01    0.103304383209164086E+01    0.179903360731565520E+01    0.117646407979234602E+01   -0.528444904396200288E+00    0.516343214679985452E+00    0.596603361043679392E+00    0.400140601324182554E+00    0.485769167650792144E+00   -0.849233243137368845E+02
    0.139269543170928961E+00    0.104249098300933829E+01    0.201676105856895445E-01    0.894204986095428422E+00    0.671635743379592864E+00    0.868353967666626037E-01    0.522998523712158159E+00    0.250058096051216094E-01    0.101836053967475904E+01    0.737723077535629268E+00   -0.185673236846923828E+01    0.237601412594318395E+01   -0.230384644141196332E+00   -0.249780631563114697E+00   -0.477436212277095651E+00    0.704960592790526031E+00   -0.152435307732873060E+01    0.354873012605967875E+00    0.958621258569504753E+00    0.206685112464077614E+00    0.630245036268401004E+00   -0.848773199375656873E+02
    0.246375505345580004E+00    0.119469759671112774E+01    0.211253068167105290E-01    0.927650760948043218E+00    0.718999316889630147E+00    0.108712973443048366E+00    0.259624744023191856E+00    0.247770201184234796E-01    0.931301840963160155E+00    0.742680820023485566E+00   -0.220232086588473486E+01    0.221381312589850676E+01    0.130460448796995976E+00    0.100043457222503451E+01    0.308264861423955239E+01    0.158697415239034134E+00   -0.345265114308236853E+01    0.518695718993097965E+00    0.908820694855073552E+00    0.243183933275528258E+00    0.288417589915626993E+00   -0.846749610113703000E+02
    0.251208958625793455E+00    0.121481490135192871E+01    0.243644598126411434E-01    0.978957014083862376E+00    0.758619127273559513E+00    0.942081563472747796E-01    0.100542020797729503E+00    0.215503575205802898E-01    0.962842366695404017E+00    0.792205845117568863E+00    0.562693190574645996E+01    0.257968267142772678E+01   -0.142924497201269030E+01   -0.129417164776399796E+01   -0.322855213583939094E+00    0.954803517907161003E+00   -0.116992604638791198E+01    0.479958512489452427E+00    0.960778888358809868E+00    0.185475598767720601E+00    0.127896922042952749E+00   -0.846630226351525437E+02
    0.611265478134155257E-01    0.477870464324951172E+00    0.254999426603317245E-01    0.900548520088195747E+00    0.759725463390350297E+00    0.198461246967315680E+00    0.121078464984893808E+01    0.223536081314086900E-01    0.895939449071884164E+00    0.762131726741790749E+00   -0.271354722976684570E+01    0.281777222931385030E+01    0.190756834983587886E+01    0.110638458937107464E+01    0.790645352631449860E+00    0.250199216772213928E+01   -0.278405546213421706E+01    0.151201022349403608E+00    0.673178840743898443E+00    0.381270526751264327E+00    0.107437831251908578E+01   -0.846382401239176971E+02
    0.238516099454693625E+00    0.781715971220900863E+00    0.248424205515455944E-01    0.869459745174860354E+00    0.640222627616264250E+00    0.203965006368939133E+00    0.124480334630006095E+01    0.222978646724127268E-01    0.912067891751701887E+00    0.718064386220091389E+00   -0.260563609237835170E+01    0.252799606451397674E+01   -0.218129349537746053E+01    0.927669230638731745E+00    0.978426882266364428E+00    0.158714548350729201E+01   -0.203873672779178161E+01    0.644089555833417426E+00    0.533606948886512500E+00    0.440069360335674009E+00    0.102810720145875867E+01   -0.845969198342381503E+02
    0.127365495903625836E+00    0.859888494964623940E+00    0.256258296060242162E-01    0.100296030580009310E+01    0.751515498745579880E+00    0.116321834871090046E+00    0.681053155676340616E+00    0.201650593702886738E-01    0.883811519279044111E+00    0.787228036256760522E+00   -0.908736552630488248E+00    0.308227984272319500E+01   -0.351863710338671976E+00    0.114135419836941709E+01    0.126937285227788199E+01    0.245322196900417788E+00   -0.266087993054861904E+01    0.272029238539512330E+00    0.903195544544505791E+00    0.221276163628840006E+00    0.793156279407294718E+00   -0.845667513695877346E+02
    0.153628559350335953E+00    0.125085117589049588E+01    0.248493428681889374E-01    0.931107425337089456E+00    0.671573814871281205E+00    0.797943492080938344E-01    0.112130813932893481E+01    0.232628563810288250E-01    0.101685336192826092E+01    0.785618816217495075E+00   -0.224711985266877079E+01    0.205686681370695146E+01    0.123501879146775517E+00    0.139559457073405446E+00    0.328641163077524112E+00    0.262233687084125888E+01   -0.163066988036290073E+01    0.397156352503224730E+00    0.108728748675910714E+01    0.168019861073874399E+00    0.149866239128442436E+01   -0.845103588798553460E+02
    0.235700567782330395E+00    0.897533419045992154E+00    0.226642207989414292E-01    0.913621765299430066E+00    0.695916130017112722E+00    0.157391535865014198E+00    0.105187791789460361E+00    0.204928529367668331E-01    0.962718731138065942E+00    0.674724848926797738E+00    0.121486816697448141E+01    0.292663938371200549E+01    0.701338956801559443E+00   -0.824759071826828505E+00   -0.318693709556369997E+00    0.127688798585499086E+01   -0.702265458752178606E+00    0.534811728753399551E+00    0.672377915322241559E+00    0.392151794454300984E+00    0.920163696328914898E-01   -0.844955682254179123E+02
    0.190076202588602389E+00    0.123930967787309743E+01    0.209871523757347647E-01    0.924379842185809486E+00    0.813884461497760836E+00    0.580296203084378487E-01    0.749043275648868079E+00    0.220676705226326812E-01    0.927006246295429381E+00    0.725933879797223347E+00    0.285866449804206191E+01    0.292422571610779336E+01    0.784209424625191498E+00    0.169801022075101699E+00    0.615244254442880445E+00    0.211282414746069769E+01   -0.102648207819451631E+01    0.319602899573359467E+00    0.120111145209556214E+01    0.153215353647862595E+00    0.104822482969345732E+01   -0.844902461046095112E+02
    0.141331633454593597E+00    0.561144533299181014E+00    0.213863260326834295E-01    0.969647615006288044E+00    0.723484171741834770E+00    0.243503166297699553E+00    0.117958524210328752E+01    0.237292527647814180E-01    0.931168783160439495E+00    0.723827175048493698E+00   -0.309360701206264688E+01    0.293228798180938099E+01   -0.382940190273928394E+00    0.501568383206249857E+00   -0.358404897197811101E+00    0.150789341334466198E+01   -0.290400252127531378E+01    0.312099610771007840E+00    0.550242951673590275E+00    0.511287219543860139E+00    0.903807427935386598E+00   -0.844049614315555630E+02
    0.924583775997161877E-01    0.646310830116271884E+00    0.212253342270851131E-01    0.106876801252365117E+01    0.780284595489501909E+00    0.108205389261245732E+00    0.117008230686187753E+01    0.232819592356681808E-01    0.876941995620727499E+00    0.767816454172134399E+00    0.245091819763183594E+01    0.207956580698490123E+01   -0.390663804979705542E+00   -0.159120829453970236E+01    0.929454404255410815E+00   -0.356091290225584611E+00   -0.142736926595672742E+01    0.187778541545395194E+00    0.817145585158886578E+00    0.224125609967987499E+00    0.135397242842532139E+01   -0.843460496486993350E+02
    0.114952260743056339E+00    0.529245136760903234E+00    0.245643120232722986E-01    0.104518254819323375E+01    0.761242099693047236E+00    0.185211714703740232E+00    0.258955339239076821E+00    0.228351351265240234E-01    0.988179286429667791E+00    0.695094497756663987E+00    0.411069010521471156E+01    0.257570146403733879E+01    0.721861667929330209E-01   -0.168708857199120721E+01    0.221280029259590272E+01    0.169929734877822769E+01   -0.938715895340824336E+00    0.241869266591118015E+00    0.589578432109452932E+00    0.431932605384014179E+00    0.215892715900140614E+00   -0.843106777751695091E+02
    0.158431741622692190E+00    0.724536430833182532E+00    0.227075221676000041E-01    0.106988404760983413E+01    0.733920995810149801E+00    0.127403864852847715E+00    0.333695019372911572E+00    0.232044325142707029E-01    0.996975958338797597E+00    0.663817691070722526E+00   -0.241945689596378610E+01    0.251137287609555271E+01   -0.116513490823540744E+01    0.271852003947192111E+00    0.834493537032729327E+00    0.150590844465864349E+01   -0.137345363058953707E+01    0.337485872220655014E+00    0.683248541134742871E+00    0.343245399643185956E+00    0.312012368353331460E+00   -0.842851800530592357E+02
    0.205966624350553962E+00    0.921133289096952801E+00    0.253856207461928204E-01    0.944250860794677016E+00    0.729003247176503666E+00    0.130609308033165977E+00    0.123091173511271124E+01    0.238817690199316542E-01    0.957040041773745576E+00    0.789202624193457658E+00    0.262493349184132896E+01    0.221450324181799107E+01    0.242125662330020586E+00    0.306740297256489880E+00   -0.144819382825287502E-01    0.170517544672349697E+00   -0.927779653732945908E+00    0.436538231441979008E+00    0.763873817307197611E+00    0.249076838625530206E+00    0.135118465443111146E+01   -0.842667520434904134E+02
    0.152133178009083297E+00    0.703272771384905182E+00    0.218804782602587712E-01    0.930085441267669122E+00    0.720253438639868904E+00    0.161745938828564945E+00    0.631002128503265980E+00    0.210075184189614031E-01    0.989866693883709070E+00    0.786571110121700889E+00    0.212446991053181655E+01    0.291855740520922113E+01   -0.835550893084460733E+00    0.887047094054716156E+00    0.201396568648539631E+01    0.291015414422386876E+00   -0.194727268151111499E+01    0.336679974224002587E+00    0.663947421802105531E+00    0.296426925369649485E+00    0.635032450697136430E+00   -0.842635099015885061E+02
    0.671768628029267151E-01    0.499215971118060042E+00    0.214490800030609323E-01    0.102687063863144834E+01    0.789751859040538684E+00    0.123611428995389766E+00    0.473319443179249566E+00    0.208591217093396508E-01    0.907094458439685836E+00    0.682432332721649382E+00   -0.386412871033134087E+01    0.260730267819380401E+01   -0.101433062142197383E+01    0.106431010360119316E-01    0.148255588563217100E+01    0.207504906165607128E+01   -0.188184918792724809E+01    0.143128000398240612E+00    0.722856641753746421E+00    0.311596218440179873E+00    0.464482345344001235E+00   -0.842523971537219722E+02
    0.191484274148941036E+00    0.117380549907684339E+01    0.245387344956397996E-01    0.105238185405731199E+01    0.742198450565338064E+00    0.733773214817047131E-01    0.106718304157257071E+01    0.239509427547454842E-01    0.845047765970230125E+00    0.712647631168365492E+00   -0.198496413230895996E+01    0.217095271527767197E+01   -0.216856815307999140E+01    0.116617841185504667E+01    0.350306450166635308E-01    0.299062111229777727E+01   -0.620442393294339589E+00    0.393326287614663539E+00    0.102561766493586770E+01    0.192909695626883065E+00    0.133091072007928712E+01   -0.842504109014679159E+02
    0.183378702089804890E+00    0.592847793548742397E+00    0.199252929731275029E-01    0.909825228922921836E+00    0.729094776415579626E+00    0.239705820924470708E+00    0.737888217030635007E+00    0.237217717678388576E-01    0.985898834685985270E+00    0.660307403144292371E+00   -0.308540671112152864E+01    0.240674858309831396E+01    0.202282035315484460E-02   -0.147273233968299588E+01    0.184191973779905838E+01    0.235560858027782682E+01   -0.853496250873766460E-01    0.383664623545988737E+00    0.524413066565595276E+00    0.605660952743454106E+00    0.519456998830066463E+00   -0.842361124110605886E+02
    0.238538016818739096E+00    0.832576034051419889E+00    0.223815313174332391E-01    0.969622212929049265E+00    0.702810644778013249E+00    0.178045952330504242E+00    0.104210129269599450E+01    0.224127954408379799E-01    0.861957361911677267E+00    0.805433200017714790E+00   -0.265585948262624427E+01    0.287064752737503470E+01    0.138140087015438340E+00   -0.452095722976882108E+00    0.107392815099442140E+01    0.112539183548042621E+01    0.181647725592291920E+00    0.529542454634785109E+00    0.626839476973931276E+00    0.309998250978484824E+00    0.102544823545937858E+01   -0.842121486332139710E+02
    0.231387495549818273E+00    0.772687130186837878E+00    0.225614741083465450E-01    0.863253198916425490E+00    0.751114879683200232E+00    0.191161952731789181E+00    0.115359263254786493E+01    0.214132082605106508E-01    0.906225410268044151E+00    0.772079930340659359E+00    0.328937407325380349E-01    0.232810091543551589E+01   -0.227777765206580052E+00   -0.194308835235702693E+00    0.949173846185121017E+00    0.174483770660727111E+01   -0.109534075184359470E+01    0.451267344824321959E+00    0.630193913401196570E+00    0.357686031339798316E+00    0.105683833817815320E+01   -0.841901841725897668E+02
    0.231052133482768429E+00    0.108401064668395763E+01    0.197696474133327894E-01    0.106154472209006445E+01    0.735937703229408546E+00    0.111428565992672757E+00    0.376712301646849879E+00    0.198101996921988578E-01    0.104969651249050000E+01    0.742756855045222597E+00   -0.184733263664059599E+01    0.281544326272954937E+01   -0.134431535341703497E-01    0.319525056183238287E-01    0.105493340353992404E+01    0.152892673107480226E+00   -0.251654398653207378E+00    0.464298225457398850E+00    0.871747068132154967E+00    0.239053527310985198E+00    0.422124752117179924E+00   -0.841680849575165269E+02
    0.204905085228775208E+00    0.801348513168990695E+00    0.225806092167205701E-01    0.974423893145229703E+00    0.688378995090379808E+00    0.173092097320572874E+00    0.119903161591272733E+00    0.212254698349782223E-01    0.855768926935525642E+00    0.666903830547474485E+00    0.206406620206120195E+01    0.266463434547909817E+01   -0.272045149416880572E+00    0.337575930488152043E+00    0.201164167316434783E+01    0.148830964142358857E+01   -0.112291952112506355E+01    0.481423025151174910E+00    0.632781907610983851E+00    0.438351892697856349E+00    0.992178731285265625E-01   -0.841366241585212720E+02
    0.240231836415506605E+00    0.106644965995785634E+01    0.215506687729534463E-01    0.929388355300843960E+00    0.811591982366207221E+00    0.935123246491761512E-01    0.185561813232904826E+00    0.257267845291901491E-01    0.967770999873526661E+00    0.745046434129019719E+00   -0.529929998068401353E+01    0.275736028385487897E+01    0.521368326515830427E+00   -0.679381376840234807E+00    0.133708927249235510E+01    0.954636158995275208E+00   -0.198107515271085965E+01    0.398412013739197657E+00    0.925782727174806586E+00    0.215969194877490056E+00    0.218749359516893505E+00   -0.841309599147830909E+02
    0.128517192919875317E+00    0.627633571282356417E+00    0.218800814572182208E-01    0.846216071068329412E+00    0.802746108947951287E+00    0.171945050368753932E+00    0.121419289308053413E+01    0.196128761150349065E-01    0.101487885656477239E+01    0.688654025401902459E+00    0.307222613744480988E+01    0.213222289536471488E+01    0.145397283408076911E-01   -0.418740812366572512E+00    0.655292538342111874E+00    0.116984518291521189E+01   -0.126611562263657174E+01    0.234390288571955624E+00    0.710188831802194942E+00    0.405280644076490892E+00    0.104507626665794540E+01   -0.841248084111344383E+02
    0.182095438559593453E+00    0.783492645690312628E+00    0.229574282694977802E-01    0.988455226079942406E+00    0.748446620374538796E+00    0.172014774451354463E+00    0.179346485119203480E+00    0.230674312335499704E-01    0.103817516133915855E+01    0.753585180458124504E+00   -0.445990711684980390E+00    0.238258629343664818E+01   -0.211742201326195678E+01   -0.846960793401930312E+00   -0.457097924148258228E+00    0.217302349798285555E+01   -0.249842317175863737E+01    0.367203067235414016E+00    0.708461498059864248E+00    0.344654997362333348E+00    0.167397153029436363E+00   -0.840966319864367762E+02
    0.203370434481255746E+00    0.818224286657418975E+00    0.243554769581639172E-01    0.933309656199685977E+00    0.755963689006095785E+00    0.149081973403221602E+00    0.928907441084148466E+00    0.253871871043563173E-01    0.105293837374209276E+01    0.781775549075615306E+00   -0.294882747649277288E+01    0.202299938981898375E+01    0.323994612240801672E+00   -0.214349269313881452E+01    0.390908586787845236E+00    0.476344146757147091E+00   -0.147104645875153506E+01    0.399610849254209644E+00    0.709207212103709295E+00    0.286520009545388754E+00    0.950718506283781517E+00   -0.840849218595264745E+02
    0.251979720087396664E+00    0.113568945819241307E+01    0.246352871940037320E-01    0.104177173241144794E+01    0.813756386059482972E+00    0.103613817418167595E+00    0.862610652850256399E+00    0.252164758719826375E-01    0.876449037697054401E+00    0.764617953967809960E+00   -0.482761625672494255E+00    0.249097187399583575E+01   -0.113024456451721300E+01    0.805292327152093090E+00    0.875222280133060360E+00    0.151373759661450324E+01   -0.853786739928916738E+00    0.418694308389863878E+00    0.961822766799489526E+00    0.221459860560215105E+00    0.100416370008012756E+01   -0.840360645978747840E+02
    0.845961678028106651E-01    0.446749186515808083E+00    0.199184184670448301E-01    0.108110320091247569E+01    0.713047376871108973E+00    0.224434099674224868E+00    0.517824506759643532E+00    0.247836349606513975E-01    0.881539304256439227E+00    0.683457300662994371E+00   -0.313607740402221680E+01    0.247795151650905598E+01    0.162928298637283264E+01    0.749136045784223326E+00    0.419302451852101465E+00    0.205078267761307487E+01   -0.535407963221782857E+00    0.206827616465843911E+00    0.538198210096558771E+00    0.534905684153905936E+00    0.387878453585796035E+00   -0.839918775047017476E+02
    0.213341876409891190E+00    0.114383389556885340E+01    0.204041518810800064E-01    0.109152350985035440E+01    0.716164831718478445E+00    0.945023119338282425E-01    0.115113554366809767E+01    0.231393359009875420E-01    0.101578391177695115E+01    0.809061071392882858E+00    0.437214662211388827E+01    0.274618623875345413E+01   -0.608974983764290698E-01    0.783347998183767102E-01    0.842809053844474354E+00    0.161698082011546695E+01   -0.102794580415569214E+01    0.456997055803399777E+00    0.927197879330332930E+00    0.180704905073137106E+00    0.148356628667338319E+01   -0.839783901632710865E+02
    0.158974685086690715E+00    0.873902326796540119E+00    0.209629015246672566E-01    0.103308201262473753E+01    0.751117386633763040E+00    0.891911243743965659E-01    0.129245175528261136E+01    0.234343964546041596E-01    0.956633932575481127E+00    0.687994008703137983E+00   -0.666260042973069844E+00    0.299789934714290851E+01   -0.457421160188059076E-01   -0.258211584967206975E+00    0.582220562870384040E+00    0.184903220485497499E+01   -0.242017399248973497E+01    0.320079722085413465E+00    0.846204200224403680E+00    0.239300866865451045E+00    0.144738653873856249E+01   -0.839652114244129137E+02
    0.228603081267717945E+00    0.105477347856467585E+01    0.242202926616703826E-01    0.958670050970464982E+00    0.679010355965244505E+00    0.143142142342177980E+00    0.910725684429440685E+00    0.214607652789302397E-01    0.105988220888923834E+01    0.809335974575370320E+00    0.482923475686423309E+01    0.270200444631746084E+01    0.614278031045496609E+00    0.540108775318081547E+00   -0.324048447879383694E-01    0.985225453248018135E+00   -0.717755792612803978E+00    0.549755397769117082E+00    0.779368445432368939E+00    0.252276041718202282E+00    0.993427418371963689E+00   -0.839477151160538142E+02
    0.231987172003477737E+00    0.645134065584089145E+00    0.211674857582079198E-01    0.977754688573535202E+00    0.773841295355075398E+00    0.213212976083341194E+00    0.888275124293871676E+00    0.237348864815428336E-01    0.981404211495678247E+00    0.689024306393377639E+00    0.302772578620134425E+01    0.290019555493214343E+01    0.129639067649552331E+01   -0.261980712949271000E+00    0.109479072178634351E+01    0.189893685409536550E+01   -0.169640123039692692E+01    0.423824199118243428E+00    0.543001410490608238E+00    0.500452341304279069E+00    0.687948926363868729E+00   -0.839167216558676898E+02
    0.198929249429829841E+00    0.110933000704159390E+01    0.204312181635971195E-01    0.885024620349801783E+00    0.753735426711297229E+00    0.927405814692569552E-01    0.559328670893202817E+00    0.232877201417868440E-01    0.109803085477833418E+01    0.806302294316069368E+00    0.231371116453213155E+01    0.233070664997774291E+01   -0.610103775934844550E+00    0.803952450586366885E+00   -0.359824060459311257E+00    0.262861368855307020E+01   -0.726838149484673846E+00    0.387252216174071795E+00    0.976714681007316843E+00    0.179461990356025253E+00    0.723384592876154087E+00   -0.839109732784134508E+02
    0.223592710206342832E+00    0.602022329188472205E+00    0.223521822475181153E-01    0.915219106068957400E+00    0.784463720408826171E+00    0.242232259749318696E+00    0.896067864990612750E+00    0.204570368157431168E-01    0.921706685459108277E+00    0.659268158124936443E+00    0.613127606907841738E-01    0.253052823129920723E+01    0.521503371141047278E+00   -0.704302197903009075E+00    0.113544113000746649E+01    0.265965630052500090E+01   -0.199422185783272643E+01    0.400708008945752314E+00    0.521099077614841089E+00    0.605873279392640574E+00    0.630678386931225687E+00   -0.838928245406592907E+02
    0.250259196896626623E+00    0.837833400950307006E+00    0.242865210538744866E-01    0.106521839905604288E+01    0.753734797525462019E+00    0.169709494955838702E+00    0.676439585374513763E+00    0.207929302518645616E-01    0.971778500484084762E+00    0.785282752142719476E+00    0.187854455655855901E-02    0.304201640328735445E+01    0.842404968887669914E+00    0.818308443342837810E+00    0.295833109652880455E+00    0.979248579888010173E+00   -0.203095848954687108E+01    0.484390130917829009E+00    0.659640632980868391E+00    0.309966223141901531E+00    0.665716785383219767E+00   -0.838922923947646098E+02
    0.188802945348209100E+00    0.980171958334817406E+00    0.207947212507317916E-01    0.105878724118359546E+01    0.735176237438431412E+00    0.103099504356447269E+00    0.441201520266189084E+00    0.237384338840796669E-01    0.105350881345192571E+01    0.654719976184208186E+00   -0.176339466947671308E+01    0.236663402000323098E+01    0.356353320829173315E+00   -0.592650460605945062E+00    0.142354512052603299E+01    0.214982976886588117E+01   -0.114577834534734802E+01    0.388987950737625932E+00    0.861194099794655332E+00    0.297397927070873758E+00    0.443202771293857323E+00   -0.838910331634996282E+02
    0.135397111612944876E+00    0.798429256522907527E+00    0.206961580190889727E-01    0.106010268041649636E+01    0.734782104425976246E+00    0.994671483829883962E-01    0.763650879733129395E+00    0.247263405877561383E-01    0.944259859844237548E+00    0.710828622215649464E+00   -0.130435816243562464E+01    0.247826916825678412E+01    0.876691610863620685E+00    0.275472050449383499E+00    0.134431590715250993E+01    0.239919105636753782E+01    0.668592422534348696E-01    0.290305666234980275E+00    0.811823497838285779E+00    0.247067535830097856E+00    0.841638141303037268E+00   -0.838588522756002988E+02
    0.233042530033538003E+00    0.120433193392837801E+01    0.239083496432051720E-01    0.103517707320777119E+01    0.765879907830236073E+00    0.722734859895943077E-01    0.116671056695544312E+00    0.201433762242820245E-01    0.101874041054374631E+01    0.657514507013031158E+00    0.312040275442706516E-01    0.276537345841001203E+01    0.864158978582423409E+00   -0.436306538079816397E+00    0.867653519345402802E+00    0.685239752494034016E+00   -0.354280770376512688E+01    0.439153251419897750E+00    0.995859136385849775E+00    0.215256873283602657E+00    0.137748367821238560E+00   -0.838531246925647338E+02
    0.193205241377370052E+00    0.705803560758430315E+00    0.230527905502911738E-01    0.100371743185557794E+01    0.699948910010047665E+00    0.197709131959584561E+00    0.343363283159022925E+00    0.250231892592941950E-01    0.928787301998426185E+00    0.792747273300472011E+00    0.425542047105469123E+01    0.223132862537775178E+01    0.872160372644443127E+00   -0.111879006514966250E+01    0.154543998996885112E+01    0.206546298869559575E+01   -0.113299698835735096E+01    0.442722107776063301E+00    0.581223874517834638E+00    0.355441296743272461E+00    0.315563179129526028E+00   -0.838488051572940094E+02
    0.110239752042645814E+00    0.117798425416842600E+01    0.232063122564090119E-01    0.960869413399929040E+00    0.744718325381878987E+00    0.571277925961459002E-01    0.879155912480881985E+00    0.207779742724911939E-01    0.104668464363352953E+01    0.812841453734761465E+00    0.726909458395676111E+00    0.227519412674551536E+01    0.610684072058327532E+00    0.674118773993200637E+00   -0.376476877035318180E+00    0.820494882733358577E+00   -0.270558933007012614E+00    0.241775871695132927E+00    0.131245562985329300E+01    0.118886889361954282E+00    0.139680890338349184E+01   -0.838395826964535615E+02
    0.141872653654238984E+00    0.714321791198024858E+00    0.256004008456556000E-01    0.976102441834485024E+00    0.688899864367593984E+00    0.134518435783724521E+00    0.105650765116400924E+01    0.237436020170993176E-01    0.932566417096077571E+00    0.651947699154670435E+00    0.746572631264593056E+00    0.260839066134713438E+01   -0.145095593926946531E+01    0.202467238543125250E+01    0.128199555172044843E+01    0.416662022424854284E+00   -0.453955510535843709E+00    0.354241897014327678E+00    0.657456294076857239E+00    0.373865384502029885E+00    0.946521923094800433E+00   -0.838392221954570545E+02
