    0.888105629398063257E-01    0.522298881059176212E+00    0.246200794679205838E-01    0.961769347902992511E+00    0.797880386161852861E+00    0.179190117839786417E+00    0.675543507800693610E+00    0.103387144825838329E+01    0.104041104544662244E+01    0.308693858947098976E+01   -0.592024109456772774E+01
    0.132855410256114276E+00    0.926256955451115749E+00    0.259932893129352117E-01    0.951957141368944049E+00    0.642205624097314076E+00    0.386716738117237557E+00    0.815122954201844330E+00    0.103503497556174717E+01    0.104033459577724785E+01    0.301977638322886799E+01   -0.591324621449172483E+01
    0.108622594080855617E+00    0.690364237119746371E+00    0.250880260578626724E-01    0.966744269840835502E+00    0.715868401908386187E+00    0.262172211878564820E+00    0.738028200813084956E+00    0.103446193806578401E+01    0.104032191219685988E+01    0.300722201296896108E+01   -0.590915883273144615E+01
    0.117167660210674901E+00    0.850015466671893982E+00    0.212292717251864535E-01    0.966760716864849212E+00    0.654380749577852305E+00    0.324699832624774753E+00    0.816471021256840346E+00    0.103598981646861943E+01    0.104035798034525917E+01    0.308378344310525465E+01   -0.590221950383704730E+01
    0.101454774437357800E+00    0.684602956700599119E+00    0.199168457423220154E-01    0.977165307688894202E+00    0.709313098659424934E+00    0.242515753815663648E+00    0.761280627679745914E+00    0.103711027415329604E+01    0.104158100638488249E+01    0.306937160019627209E+01   -0.590197682470838370E+01
    0.127742098969018836E+00    0.890056628912883840E+00    0.251332502925935564E-01    0.953160667451360299E+00    0.653454126607627028E+00    0.359528477372322131E+00    0.812538108049423835E+00    0.103598572453320759E+01    0.104121027692519896E+01    0.303815889996360688E+01   -0.579181230817324533E+01
    0.110192270757854233E+00    0.761581684305035811E+00    0.192213381286313149E-01    0.952917332832151409E+00    0.666161497632603794E+00    0.293073913092734728E+00    0.770001684305742118E+00    0.103677560021777393E+01    0.104066702828694546E+01    0.301317329091391395E+01   -0.576715409036343107E+01
    0.864290975397437600E-01    0.485492856010816043E+00    0.237525999025511997E-01    0.956213600705440925E+00    0.806450406616258997E+00    0.170406311137360655E+00    0.643915649690057657E+00    0.103492670695995770E+01    0.104131682272408543E+01    0.301926274770837111E+01   -0.575568144397551240E+01
    0.990684944072442453E-01    0.645379261699550622E+00    0.210943551672025768E-01    0.954957900599062715E+00    0.723120525161147110E+00    0.231031219126988013E+00    0.735270058491044209E+00    0.103513741203333365E+01    0.104011346919047409E+01    0.306419900665441247E+01   -0.574163895064161167E+01
    0.867016787575377312E-01    0.518012181394932436E+00    0.215474660322440628E-01    0.955262786387258145E+00    0.787171669478083813E+00    0.175736580497560413E+00    0.676548654146803430E+00    0.103515025781186809E+01    0.104080858444902646E+01    0.307800280547551175E+01   -0.569581296322326125E+01
    0.123621296543683507E+00    0.869332085625862394E+00    0.227992707628570830E-01    0.951588374730411135E+00    0.646002964680337355E+00    0.352402863475375638E+00    0.801589754983437208E+00    0.103606478957441617E+01    0.104073164775654159E+01    0.302241315213532191E+01   -0.567315847173182508E+01
    0.125883989311489447E+00    0.874803685237898754E+00    0.242615173001912640E-01    0.953562895310887115E+00    0.651710029500867427E+00    0.355028078831314153E+00    0.803649709113340549E+00    0.103605631541849319E+01    0.104109085209982988E+01    0.302205185459605463E+01   -0.567185233725613536E+01
    0.888219446597491857E-01    0.525729280839179469E+00    0.208110496760912506E-01    0.957533944481864574E+00    0.769916255868282384E+00    0.186036635736122502E+00    0.667361477581289719E+00    0.103512466194613806E+01    0.104043059397436100E+01    0.300377980513329179E+01   -0.562260716299325303E+01
    0.131180170976077759E+00    0.916322419901951291E+00    0.252666626548811619E-01    0.952378920778572002E+00    0.641859850186603964E+00    0.381303506639104006E+00    0.812331680275875212E+00    0.103540401682083716E+01    0.104055728603135833E+01    0.301686881471293278E+01   -0.560014899766336427E+01
    0.880928399920264671E-01    0.518485955746752492E+00    0.240277077024296723E-01    0.969747378704064023E+00    0.796730792427665757E+00    0.177643737175640443E+00    0.673518135460850265E+00    0.103396402983395586E+01    0.104035751525856934E+01    0.307649441468090057E+01   -0.558696994242183109E+01
    0.101918779960154179E+00    0.646200091060044168E+00    0.224180718713232717E-01    0.952362424677430708E+00    0.722606349163177564E+00    0.239353843819416739E+00    0.723309686881468350E+00    0.103531769634855042E+01    0.104062478486104948E+01    0.301716053956756047E+01   -0.557572812627754111E+01
    0.112239589343458734E+00    0.762280861307072621E+00    0.221072963696974482E-01    0.975446168194733287E+00    0.680399838572351756E+00    0.291592587906181644E+00    0.772642345938067576E+00    0.103599976889677192E+01    0.104082678345119484E+01    0.301935602243008550E+01   -0.555357618986607182E+01
    0.110069837023464331E+00    0.729635270297070315E+00    0.252249588610339651E-01    0.968335446168834713E+00    0.715243880449406122E+00    0.265726918625158182E+00    0.774765303208126199E+00    0.103555810946068449E+01    0.104140804506544993E+01    0.308754543682644300E+01   -0.553999645847360878E+01
    0.105914210083177168E+00    0.716372323525160670E+00    0.194116202566635490E-01    0.972578089610983687E+00    0.686912691395030084E+00    0.266970903973576534E+00    0.758896321156231735E+00    0.103735041350672752E+01    0.104146766000510271E+01    0.301235583335787283E+01   -0.553847875813514534E+01
    0.110339621725803416E+00    0.707571104913323201E+00    0.257976643025735371E-01    0.977516222796715906E+00    0.718534233236632014E+00    0.264930638368493288E+00    0.752457641723175419E+00    0.103529533314605815E+01    0.104129528774470859E+01    0.302615526538292068E+01   -0.552786062226626829E+01
    0.841799248049100168E-01    0.488174349773984662E+00    0.225669217969598768E-01    0.966281905460226298E+00    0.805189424844264257E+00    0.165642467367073387E+00    0.656711612814467660E+00    0.103401461902657732E+01    0.104012756807686690E+01    0.306932003899508921E+01   -0.552338913060041481E+01
    0.970779648409982043E-01    0.636611961002962912E+00    0.200102769993536489E-01    0.977479465318496610E+00    0.728771439783666208E+00    0.221673218142133033E+00    0.740400145574869328E+00    0.103681021128192241E+01    0.104148549736137497E+01    0.306761842214186720E+01   -0.551904026228517353E+01
    0.107404690790257232E+00    0.711264626300809555E+00    0.232772587400340882E-01    0.970831396447474071E+00    0.711354305179959789E+00    0.259524922797878643E+00    0.764595668536951489E+00    0.103648490284869821E+01    0.104185955026694987E+01    0.306167496463335542E+01   -0.549448908782626955E+01
    0.113587662560832414E+00    0.750567280809070203E+00    0.241053064073547749E-01    0.972937003160253222E+00    0.693274893525006597E+00    0.287824485411007747E+00    0.765741061251825395E+00    0.103602968753717417E+01    0.104142926126538038E+01    0.301234796521612580E+01   -0.549029274069242224E+01
    0.113056397373197101E+00    0.761390060423623449E+00    0.226651410738795897E-01    0.951811406806054250E+00    0.680334059295652938E+00    0.294618923039694780E+00    0.767789464227368934E+00    0.103543207162312778E+01    0.104040718853448788E+01    0.302405001473561041E+01   -0.541726296633056581E+01
    0.129067198705384439E+00    0.907010113662998663E+00    0.246272106202582025E-01    0.974264477646328730E+00    0.646036922437125294E+00    0.369793883184849959E+00    0.816442623633695241E+00    0.103643464859380541E+01    0.104147649370016704E+01    0.301770851722574207E+01   -0.536739939433079716E+01
    0.969187921349953657E-01    0.606090780954240071E+00    0.218259160958714678E-01    0.968675299093010311E+00    0.743872006189649992E+00    0.215758203228722550E+00    0.714487988216145897E+00    0.103652331537649189E+01    0.104183997940128692E+01    0.303191327530825339E+01   -0.536015545802752147E+01
    0.114801443258006813E+00    0.771170240347746949E+00    0.227260777861625560E-01    0.964786806408317599E+00    0.676241217446407972E+00    0.302145193548259028E+00    0.767884976896178073E+00    0.103599433668055019E+01    0.104093017029191581E+01    0.299827304306374254E+01   -0.535834079349899017E+01
    0.906354462811622269E-01    0.554521560671261460E+00    0.212731163129547644E-01    0.978994457327639900E+00    0.767367890859210422E+00    0.191138716734806091E+00    0.694450571348650514E+00    0.103594061614521027E+01    0.104133199481412952E+01    0.304599944165399039E+01   -0.533105192290690333E+01
    0.113281406446836430E+00    0.757243419268096463E+00    0.235365959695644049E-01    0.951754318808787469E+00    0.688058200055442160E+00    0.290357297382378698E+00    0.769195554830383155E+00    0.103566638956348722E+01    0.104090473599779898E+01    0.303477027770930752E+01   -0.528184048180407029E+01
    0.116454028975443047E+00    0.774035655694016000E+00    0.242727171927989149E-01    0.966317312905408121E+00    0.681851166431659772E+00    0.304075053758115332E+00    0.768286845269060992E+00    0.103532165035263457E+01    0.104066761431109089E+01    0.300090636482772011E+01   -0.527117018995500075E+01
    0.103238631687669169E+00    0.669162442163162341E+00    0.230398815708363972E-01    0.974006053696559349E+00    0.725986528345622162E+00    0.240814151365930901E+00    0.746733293932848374E+00    0.103635360666538001E+01    0.104181175274501281E+01    0.305545295752992541E+01   -0.525991993562499704E+01
    0.108332445489662532E+00    0.758809769915875898E+00    0.200245232657102791E-01    0.977903732935186065E+00    0.680417951478493377E+00    0.278639000158016681E+00    0.786813573736639404E+00    0.103681742425872847E+01    0.104107194858343033E+01    0.306527092940688872E+01   -0.524701673580980454E+01
    0.115823386057189975E+00    0.807116115785839972E+00    0.228230871354855661E-01    0.971273308162301285E+00    0.676222894740890146E+00    0.304608555044609874E+00    0.800412113547072090E+00    0.103685416531824726E+01    0.104178843479578465E+01    0.306649311459466833E+01   -0.524515474276372551E+01
    0.123499981615654314E+00    0.846619300253920071E+00    0.247064315296974674E-01    0.965002061107410269E+00    0.660226924705362705E+00    0.341478982187560953E+00    0.793001036918688951E+00    0.103501659767356302E+01    0.104025181203523753E+01    0.301136838984838118E+01   -0.523097906772414412E+01
    0.117649131471845941E+00    0.820272846881000217E+00    0.221960901149595817E-01    0.953256102802209182E+00    0.659369354475631497E+00    0.323136420024904503E+00    0.789820569567632025E+00    0.103545501823325692E+01    0.104012388886182072E+01    0.303423397828265529E+01   -0.521431740852512160E+01
    0.116241764493090483E+00    0.828627241690419680E+00    0.213500835473766637E-01    0.977368250293109364E+00    0.662445662876586905E+00    0.315007276597497887E+00    0.808059182275114196E+00    0.103709622937358881E+01    0.104153940593914274E+01    0.306165296405525389E+01   -0.520787774649205026E+01
    0.886775336279714138E-01    0.536896768820048220E+00    0.190330401872034483E-01    0.956551174327424092E+00    0.760942802117055894E+00    0.187130150269832318E+00    0.679544636666928326E+00    0.103646369773756875E+01    0.104111957598794658E+01    0.301235976740553069E+01   -0.520352019919280195E+01
    0.116647380538903112E+00    0.805644009994248345E+00    0.223777160932884314E-01    0.953054995331558574E+00    0.664460171237730157E+00    0.316346358199596223E+00    0.784012224133904256E+00    0.103541624515213626E+01    0.104017658918004496E+01    0.302997764944868431E+01   -0.519219457922273442E+01
    0.112818248150324707E+00    0.776843066462797882E+00    0.215838133436288687E-01    0.975935316030606681E+00    0.676915188293885084E+00    0.294722873291593246E+00    0.783204681953010851E+00    0.103699394484858787E+01    0.104163204121724307E+01    0.303293749543013558E+01   -0.518936442415128596E+01
    0.124010092210908196E+00    0.876052316863694003E+00    0.229632551534140542E-01    0.951990891530509198E+00    0.644689778125126289E+00    0.355169961445548243E+00    0.804639206760341397E+00    0.103561609719992997E+01    0.104031963695878993E+01    0.302942378650641730E+01   -0.517537854454721291E+01
    0.906516594034167955E-01    0.552786602171372987E+00    0.208902836523020136E-01    0.960299630079418876E+00    0.765691923364604676E+00    0.191351044388732433E+00    0.691903860767399070E+00    0.103640079982530753E+01    0.104165932401826389E+01    0.304657841798489848E+01   -0.516886765947575011E+01
    0.905771839704539589E-01    0.524163468825913137E+00    0.255716980638430215E-01    0.955526704132113713E+00    0.799451553969853013E+00    0.182739561609118667E+00    0.671346842886812900E+00    0.103443557518008333E+01    0.104117645587624152E+01    0.306607423461023787E+01   -0.516578208316757692E+01
    0.116817785882164071E+00    0.817171142932621275E+00    0.217256609114385123E-01    0.970532621447405486E+00    0.664298707340661765E+00    0.315408706751608869E+00    0.796387989295965104E+00    0.103729346135506861E+01    0.104184304836717057E+01    0.303613930198772763E+01   -0.516261800088569700E+01
    0.886732721538538715E-01    0.535587336701424888E+00    0.223680400911466758E-01    0.960848813926076240E+00    0.783333823186931344E+00    0.182013178121826269E+00    0.687340670657960895E+00    0.103502474938035549E+01    0.104086902041398743E+01    0.308767041077136239E+01   -0.516211165489382307E+01
    0.108622677176452381E+00    0.759096674204101318E+00    0.204712085613904526E-01    0.973803207196701326E+00    0.684110822823334352E+00    0.277213482596332605E+00    0.789139413922723687E+00    0.103713725237256460E+01    0.104154230210325593E+01    0.307613599297802010E+01   -0.513978923771331520E+01
    0.102970994287076706E+00    0.676579597234728269E+00    0.209479358189265212E-01    0.953174579952023038E+00    0.708876230267641350E+00    0.247883980513945057E+00    0.744183275031806479E+00    0.103633975999568939E+01    0.104111750897177413E+01    0.304008020464756701E+01   -0.513747712283350833E+01
    0.989311331184047904E-01    0.631392709080797920E+00    0.211422844586825684E-01    0.952318571352957499E+00    0.724627413808523801E+00    0.229901023710787411E+00    0.721099761815218954E+00    0.103528001368354317E+01    0.104027844653003032E+01    0.302943345515692997E+01   -0.513503957987921389E+01
    0.100690971728682813E+00    0.672969256058065790E+00    0.195192036847142598E-01    0.972229126808465183E+00    0.705480187890592636E+00    0.242824500524830039E+00    0.747870487084494884E+00    0.103594842452313451E+01    0.104029737761603158E+01    0.304270555008700461E+01   -0.512692017982067760E+01
    0.971583961379391958E-01    0.595825231658975385E+00    0.236155029413051172E-01    0.956920370819208888E+00    0.749961168719117888E+00    0.215876637877718908E+00    0.702199880754551309E+00    0.103411392875730046E+01    0.103998572277496826E+01    0.303197933902697514E+01   -0.512204509422637067E+01
    0.804650837767482696E-01    0.459819578653840932E+00    0.201767744777592087E-01    0.962072294506623349E+00    0.808431292404737656E+00    0.154975542003969374E+00    0.639514505560441093E+00    0.103447550567610924E+01    0.103993643700489447E+01    0.304270555008700461E+01   -0.511591714472894665E+01
    0.112492875556701039E+00    0.744054331318733775E+00    0.252709548365201431E-01    0.953508656588376580E+00    0.704529822680864504E+00    0.278844655143289155E+00    0.771258461601960543E+00    0.103501442319753978E+01    0.104078670831185183E+01    0.306680750874924746E+01   -0.511274102025035493E+01
    0.104961172689768956E+00    0.718128879129295683E+00    0.193329600954650870E-01    0.968919560868632845E+00    0.691547787209197073E+00    0.261246867340808431E+00    0.769427934066840624E+00    0.103774619750862573E+01    0.104186978739265501E+01    0.304973880877237935E+01   -0.510796670277969689E+01
    0.101998672297955936E+00    0.640779045153585636E+00    0.257983181709224747E-01    0.976205543726986646E+00    0.750459700461290846E+00    0.228060122953852473E+00    0.734754670732550519E+00    0.103476641957218263E+01    0.104108599721556572E+01    0.307440897173816774E+01   -0.508583525034037010E+01
    0.894831541077139858E-01    0.544719854048387631E+00    0.191884823125906614E-01    0.954650366129384476E+00    0.755888005852045519E+00    0.191323324668520756E+00    0.681858949165426775E+00    0.103585005893256721E+01    0.104052941862221582E+01    0.301191905783632796E+01   -0.505536954807521344E+01
    0.129784367676776147E+00    0.934245381317912127E+00    0.251258554097526926E-01    0.962299351208260711E+00    0.643642058091740465E+00    0.375485660098256679E+00    0.834589259866597044E+00    0.103501725851113457E+01    0.104017258740189456E+01    0.307316866465638316E+01   -0.505317906728831545E+01
    0.108581118124132209E+00    0.721412668693328540E+00    0.214043748086151994E-01    0.967307850254315538E+00    0.689507459875153494E+00    0.274766482740910645E+00    0.753308397514317218E+00    0.103629585183309048E+01    0.104102155862632251E+01    0.300127737104458925E+01   -0.503620932534747112E+01
    0.114389258028942675E+00    0.801845546961649447E+00    0.199326110299736584E-01    0.957629485528441626E+00    0.654277030308454521E+00    0.315283356390018643E+00    0.781623221463340290E+00    0.103624084066939659E+01    0.104025010643035776E+01    0.301201498772788545E+01   -0.502475121561621041E+01
    0.960822480871248163E-01    0.581457663638429545E+00    0.245604081325872560E-01    0.978019315746178508E+00    0.765903997815376769E+00    0.206759197004698941E+00    0.700179344519377800E+00    0.103488216079603057E+01    0.104108847613762046E+01    0.303647154465275815E+01   -0.500812274726729001E+01
    0.870316523169386846E-01    0.507456379656080037E+00    0.225553135043239442E-01    0.951961111259344905E+00    0.791052348994563115E+00    0.176154482575897137E+00    0.661978800900396402E+00    0.103435409935386580E+01    0.104033192195768232E+01    0.304905548127270842E+01   -0.500437368941117100E+01
    0.118891004404672429E+00    0.826688370868144617E+00    0.242346698916539663E-01    0.960786240588580087E+00    0.671207934712062970E+00    0.319119641661615050E+00    0.800981200942950666E+00    0.103484792122605063E+01    0.104009813975660825E+01    0.306789431790340661E+01   -0.500377215544733200E+01
    0.115797147751711349E+00    0.779550005350479691E+00    0.254157938976398989E-01    0.954738401833755024E+00    0.693174466727198624E+00    0.295233676383587607E+00    0.785280121014280019E+00    0.103488203668182166E+01    0.104057696564007229E+01    0.307204217681993441E+01   -0.500202091091827317E+01
    0.109810848423622348E+00    0.737188719010748339E+00    0.243361653990082777E-01    0.966378620460072835E+00    0.707865114567764020E+00    0.269005003725895309E+00    0.777996678729286684E+00    0.103546800989486765E+01    0.104106931655356694E+01    0.309000600734274888E+01   -0.499784753788324743E+01
    0.107976811760145008E+00    0.718852155226959222E+00    0.238815420499010993E-01    0.958547528166201590E+00    0.709829181450745805E+00    0.262976135977994741E+00    0.767312739779212660E+00    0.103512685068711585E+01    0.104065932697264829E+01    0.308271285840288112E+01   -0.498333475370299617E+01
    0.126549694179756644E+00    0.898048788022173916E+00    0.238332271257263341E-01    0.961042616170343478E+00    0.642396044965438451E+00    0.365972997595721661E+00    0.812592063621249805E+00    0.103508331408538079E+01    0.103996754013413151E+01    0.303294134933626225E+01   -0.494788443290886981E+01
    0.111852156997333863E+00    0.784252751188243336E+00    0.197391951520048368E-01    0.975258972581257155E+00    0.664048088018808880E+00    0.299881007518990716E+00    0.783841856618053390E+00    0.103678256105060584E+01    0.104080945779042966E+01    0.302361783204346368E+01   -0.494444715503998911E+01
    0.952797855374887676E-01    0.592994114375873682E+00    0.232700553210284621E-01    0.969382815071800130E+00    0.761181411338433533E+00    0.205720685059809894E+00    0.715872254122404406E+00    0.103571309049390647E+01    0.104156287911414114E+01    0.307905406070375465E+01   -0.493493568583538522E+01
