    0.215105484724044810E+00    0.193708944320678700E+00    0.233819364905357360E-01    0.926139152050018288E+00    0.750285096168518018E+00    0.346319767665877520E+00    0.110249889182523519E+01   -0.100000000000000002E+31   -0.690775511231546968E+01    1
    0.226001609802246095E+00    0.231230187416076649E+00    0.203120514750480645E-01    0.107270025849342354E+01    0.777747515439987103E+00    0.213728656073344653E+00    0.859043937741244434E+00   -0.100000000000000002E+31   -0.690875511231548245E+01    1
    0.191837247848510750E+00    0.190163922309875499E+00    0.212215858101844762E-01    0.106667686581611632E+01    0.776152631044387809E+00    0.413918187797651382E+00    0.187464662177822733E+00   -0.100000000000000002E+31   -0.690975511231547301E+01    1
    0.167068316459655780E+00    0.129897475242614746E+00    0.243203704357147221E-01    0.989204914569854710E+00    0.675819581747055032E+00    0.400689758847616262E+00    0.218870897000894987E+00   -0.100000000000000002E+31   -0.691075511231547601E+01    1
    0.202268946647644055E+00    0.140496778488159169E+00    0.214363003373146052E-01    0.958627591133117685E+00    0.809189506769180222E+00    0.192222111839088772E+00    0.568620232080453980E+00   -0.100000000000000002E+31   -0.691175511231546658E+01    1
    0.172201372861862184E+00    0.130290365219116216E+00    0.241155710220336897E-01    0.991187751293182373E+00    0.812804609537124634E+00    0.341878503415860957E+00    0.295921647130183652E+00   -0.100000000000000002E+31   -0.691275511231547579E+01    1
    0.243859253168106083E+00    0.260210490226745583E+00    0.235825247764587381E-01    0.105913338303565974E+01    0.789475291967391968E+00    0.534205320340819134E+00    0.908621240932904972E+00   -0.100000000000000002E+31   -0.691375511231547435E+01    1
    0.211473475456237792E+00    0.196872448921203619E+00    0.235959216952323914E-01    0.909185098409652670E+00    0.679641557931900064E+00    0.381070241131200971E+00    0.252589249724560594E+00   -0.100000000000000002E+31   -0.691475511231548357E+01    1
    0.253973836183548018E+00    0.146173548698425304E+00    0.208216838836669908E-01    0.100429060935974124E+01    0.812682826519012469E+00    0.405925319320360023E+00    0.363098166058368532E+00   -0.100000000000000002E+31   -0.691575511231552209E+01    1
    0.176331137180328362E+00    0.125673532485961914E+00    0.244030963778495771E-01    0.868392527103424072E+00    0.789671264886856017E+00    0.405925319320360023E+00    0.363098166058368532E+00   -0.100000000000000002E+31   -0.691675511231554463E+01    1
    0.166164524316787715E+00    0.148129129409790034E+00    0.210380385518074038E-01    0.104199379682540894E+01    0.684222524166107182E+00    0.100000000000000000E+01    0.100000000000000000E+01   -0.100000000000000002E+31   -0.691775511231549967E+01    1
    0.181089564085006705E+00    0.118445086479187014E+00    0.205645209550857529E-01    0.971811902523040838E+00    0.707203648090362513E+00    0.163920265008365262E+00    0.102293889212960720E+01   -0.100000000000000002E+31   -0.691875511231549378E+01    1
    0.156136309146881119E+00    0.118779039382934576E+00    0.224956616163253763E-01    0.103279381752014165E+01    0.773573955297470084E+00    0.100000000000000000E+01    0.100000000000000000E+01   -0.100000000000000002E+31   -0.691975511231551454E+01    1
    0.217615295648574819E+00    0.124210762977600100E+00    0.234178084731101986E-01    0.103121610879898085E+01    0.706039226055145241E+00    0.100000000000000000E+01    0.100000000000000000E+01   -0.100000000000000002E+31   -0.692075511231548113E+01    1
    0.171621457099914554E+00    0.120345377922058114E+00    0.207331100106239313E-01    0.104423838138580338E+01    0.762844314575195304E+00    0.328324540745275006E+00    0.141795319712129470E+00   -0.100000000000000002E+31   -0.692175511231547080E+01    1
    0.254444816350936909E+00    0.124824023246765142E+00    0.216712944507598884E-01    0.974075207710266122E+00    0.750079928636550930E+00    0.315759466657791754E+00    0.592677857322638002E+00   -0.100000000000000002E+31   -0.692275511231549334E+01    1
    0.212923416852951047E+00    0.138223481178283703E+00    0.232827252745628349E-01    0.104397692799568187E+01    0.778952674865722616E+00    0.171498793943415051E+00    0.560646825742769805E+00   -0.100000000000000002E+31   -0.692375511231548746E+01    1
    0.245781500101089484E+00    0.194705367088317871E+00    0.246293206810951210E-01    0.844121187925338745E+00    0.719608736038207963E+00    0.275730958209720212E+00    0.567186448797498799E+00   -0.100000000000000002E+31   -0.692475511231548957E+01    1
    0.241279392242431640E+00    0.170521497726440430E+00    0.217776294946670536E-01    0.863250538110733046E+00    0.649793850183486899E+00    0.232490790672765846E+00    0.351835873347195516E+00   -0.100000000000000002E+31   -0.692575511231552365E+01    1
    0.244585105419158927E+00    0.169681215286254905E+00    0.209856416583061207E-01    0.880707724094390798E+00    0.782627172470092725E+00    0.260040809709620735E+00    0.916822306445360224E+00   -0.100000000000000002E+31   -0.692675511231553909E+01    1
    0.228141995429992667E+00    0.159688949584960938E+00    0.235646809935569773E-01    0.914483407735824594E+00    0.682933980226516746E+00    0.366914209584892903E+00    0.688926168563762986E+00   -0.100000000000000002E+31   -0.692775511231552343E+01    1
    0.254722900629043625E+00    0.256745648384094249E+00    0.196969001293182365E-01    0.932727665901184055E+00    0.771575634479522710E+00    0.305103298618806029E+00    0.144044548473442363E+00   -0.100000000000000002E+31   -0.692875511231550334E+01    1
    0.204191898822784434E+00    0.188497090339660667E+00    0.254003204703330994E-01    0.955956895351409930E+00    0.771727844476699731E+00    0.174460377467409083E+00    0.745355430887457482E+00   -0.100000000000000002E+31   -0.692975511231548769E+01    1
    0.254955326557159467E+00    0.150042152404785162E+00    0.234253612160682662E-01    0.885460655689239484E+00    0.646221501827240030E+00    0.220817549569774285E+00    0.133380306123779074E+00   -0.100000000000000002E+31   -0.693075511231546315E+01    1
    0.223033196926116950E+00    0.220718717575073248E+00    0.225527632236480688E-01    0.964841119050979579E+00    0.739878586530685389E+00    0.151433616035876961E+00    0.806456823055878402E+00   -0.100000000000000002E+31   -0.693175511231550789E+01    1
    0.234595763683319108E+00    0.248214793205261242E+00    0.202867930531501761E-01    0.103633147358894351E+01    0.709836804866790794E+00    0.285480566327525109E+00    0.138487285468880422E+00   -0.100000000000000002E+31   -0.693275511231550912E+01    1
    0.252387138605117800E+00    0.180276656150817893E+00    0.214189793467521664E-01    0.922471241950988730E+00    0.655814132690429652E+00    0.177198682081469328E+00    0.105460285189653780E+01   -0.100000000000000002E+31   -0.693375511231550057E+01    1
    0.169742169141769428E+00    0.101087188720703131E+00    0.257112171053886403E-01    0.906902979612350446E+00    0.675370547771453889E+00    0.100000000000000000E+01    0.100000000000000000E+01   -0.100000000000000002E+31   -0.693475511231554709E+01    1
    0.186684785127639780E+00    0.121415829658508306E+00    0.244978369474410998E-01    0.102542557716369642E+01    0.746672257184982313E+00    0.100000000000000000E+01    0.100000000000000000E+01   -0.100000000000000002E+31   -0.693575511231551811E+01    1
    0.173416942834854121E+00    0.147214174270629883E+00    0.228323544859886166E-01    0.993438410758972212E+00    0.743887040615081707E+00    0.446462695644625318E+00    0.606009787930531840E+00   -0.100000000000000002E+31   -0.693675511231548558E+01    1
    0.243982305765151980E+00    0.184980106353759777E+00    0.210756946206092817E-01    0.101110798597335827E+01    0.781222349405288674E+00    0.470846060872737393E+00    0.872297465355172497E+00   -0.100000000000000002E+31   -0.693775511231549125E+01    1
    0.238485526800155639E+00    0.276315975189208973E+00    0.203301067948341366E-01    0.106818874239921580E+01    0.687224967479705851E+00    0.163846207387217668E+00    0.110561863449266062E+01   -0.100000000000000002E+31   -0.693875511231549424E+01    1
    0.241882641792297376E+00    0.107849073410034191E+00    0.206912286281585693E-01    0.106965178728103649E+01    0.787944566011428815E+00    0.423319996625445893E+00    0.844677787739956831E+00   -0.100000000000000002E+31   -0.693975511231547948E+01    1
    0.245110401391983035E+00    0.134247589111328114E+00    0.192671631574630742E-01    0.880189218521118200E+00    0.730882092714309706E+00    0.389561303384279911E+00    0.360766678449074396E+00   -0.100000000000000002E+31   -0.694075511231545761E+01    1
    0.212344327926635740E+00    0.136320900917053234E+00    0.199366344213485723E-01    0.108400320887565615E+01    0.795247352123260476E+00    0.512416009271469464E+00    0.941606658958479392E+00   -0.100000000000000002E+31   -0.694175511231546682E+01    1
    0.538537988662719722E-01    0.115045111179351811E+01    0.196821839213371270E-01    0.105573120355606087E+01    0.795465501546859688E+00    0.117231635758161076E+00    0.183994339296809550E+01   -0.552872005892291099E+03   -0.694275511231551334E+01    1
    0.566220324039459211E-01    0.103535401821136475E+01    0.204892659783363351E-01    0.105300947546958934E+01    0.809582890272140476E+00    0.118633709113475302E+00    0.164606925077027122E+01   -0.510406620429633165E+03   -0.694375511231550835E+01    1
    0.659061441421508742E-01    0.119270834922790536E+01    0.232313380837440471E-01    0.952328673601150477E+00    0.814826158285140933E+00    0.135225159717368176E+00    0.177628608778235275E+01   -0.469829438410868590E+03   -0.694475511231550335E+01    1
    0.687110016345977848E-01    0.125977215766906747E+01    0.211866379976272563E-01    0.851056978702545153E+00    0.791144012212753323E+00    0.144656487627214891E+00    0.181404284046490560E+01   -0.453442231966017800E+03   -0.694575511231551523E+01    1
    0.532679128646850533E-01    0.115604355335235609E+01    0.210917559862136839E-01    0.103328029036521918E+01    0.763842257261276192E+00    0.128551140238711920E+00    0.176574547132155746E+01   -0.404355834812059868E+03   -0.694675511231552090E+01    1
    0.670251688957214375E-01    0.127792541980743413E+01    0.225672941803932194E-01    0.877296928167343171E+00    0.780081166028976369E+00    0.148287018486834038E+00    0.181751768920973911E+01   -0.404309071812557079E+03   -0.694775511231551945E+01    1
    0.745986914634704512E-01    0.125990676879882829E+00    0.193343939185142526E-01    0.913544788360595716E+00    0.819875760078430105E+00    0.140698820622076309E+00    0.183953020769314468E+00   -0.403549679256151194E+03   -0.694875511231547005E+01    1
    0.824307339191436839E-01    0.129472248554229741E+01    0.244444115757942171E-01    0.101378306746482849E+01    0.814878922700881914E+00    0.161919883901382344E+00    0.176156325264250868E+01   -0.401501113144226281E+03   -0.694975511231546506E+01    1
    0.563822622299194331E-01    0.104609351158142094E+01    0.223064625263214092E-01    0.107677645802497879E+01    0.789637426137924203E+00    0.127232384441136104E+00    0.160602383282776096E+01   -0.396026251829525449E+03   -0.695075511231549914E+01    1
    0.626521933078765803E-01    0.123331849575042729E+01    0.235987676382064804E-01    0.921957246065139735E+00    0.782080581188201895E+00    0.142066691424317215E+00    0.179203969239612859E+01   -0.390801870159548002E+03   -0.695175511231552257E+01    1
    0.540503911972045892E-01    0.903338050842285134E+00    0.250492022037506097E-01    0.895823359489440918E+00    0.816533598899841229E+00    0.119604748532326000E+00    0.143045118171000296E+01   -0.384433182094712436E+03   -0.695275511231550336E+01    1
    0.895551874637603718E-01    0.127229442596435560E+01    0.214535216093063343E-01    0.109269289612770093E+01    0.802205828428268375E+00    0.173499476032513728E+00    0.167211928273921662E+01   -0.376764074607219243E+03   -0.695375511231547883E+01    1
    0.834341719150543115E-01    0.119115967750549312E+01    0.221501405239105213E-01    0.884523942470550550E+00    0.808074351549148528E+00    0.162681509345046937E+00    0.161701959766347114E+01   -0.373735223728193830E+03   -0.695475511231550136E+01    1
    0.541270072460174542E-01    0.173892784118652333E+00    0.215759209394454955E-01    0.109543557643890388E+01    0.796831207275390585E+00    0.120242963663400634E+00    0.274607195572031226E+00   -0.362800091503083479E+03   -0.695575511231551680E+01    1
    0.729183304309845015E-01    0.335239744186401345E+00    0.195521546602249151E-01    0.857430019378662034E+00    0.816754666566848697E+00    0.139583675798547552E+00    0.491425194753120798E+00   -0.358874336189947428E+03   -0.695675511231548427E+01    1
    0.536256530284881586E-01    0.115120034217834477E+01    0.224763366580009449E-01    0.857545520067214961E+00    0.760030076503753649E+00    0.132860200128775030E+00    0.172971634981211353E+01   -0.355880771454751198E+03   -0.695775511231548727E+01    1
    0.588926081657409617E-01    0.278249311447143544E+00    0.220152217149734500E-01    0.992908824682235736E+00    0.809788186550140399E+00    0.124363106059036083E+00    0.432091094407148768E+00   -0.351551038450288559E+03   -0.695875511231550270E+01    1
    0.634090883731842081E-01    0.128128619194030757E+01    0.205599151253700249E-01    0.101990663409233107E+01    0.741890414953231825E+00    0.153729880187592371E+00    0.178899037355956225E+01   -0.346587963460130879E+03   -0.695975511231551458E+01    1
    0.546118855476379339E-01    0.255160140991210926E+00    0.245206983685493443E-01    0.106297965049743670E+01    0.817935342788696174E+00    0.119244464261306263E+00    0.404631150105193571E+00   -0.344778427988982457E+03   -0.696075511231551580E+01    1
    0.587556209564208953E-01    0.169200491905212413E+00    0.229849785566329928E-01    0.106928327918052690E+01    0.806410931348800597E+00    0.126687550392516585E+00    0.260323644960525624E+00   -0.340890666786537281E+03   -0.696175511231550104E+01    1
    0.577945582866668667E-01    0.962085080146789506E+00    0.250033917427062991E-01    0.928824213743209892E+00    0.803290824890136701E+00    0.129312211548534978E+00    0.146520818915119921E+01   -0.340474303713609288E+03   -0.696275511231553423E+01    1
    0.561699843406677224E-01    0.115822651386261000E+01    0.232970484495162965E-01    0.975615831613540707E+00    0.761600917577743508E+00    0.138114142124860367E+00    0.170680841901550262E+01   -0.332664373315300963E+03   -0.696375511231550171E+01    1
    0.734894185066223143E-01    0.642298746109008722E+00    0.202050572037696836E-01    0.106137861847877502E+01    0.813574714660644460E+00    0.142526163598320516E+00    0.931724708095832854E+00   -0.330879242169880058E+03   -0.696475511231547362E+01    1
    0.745855472087860044E-01    0.118148291110992432E+01    0.244521020054817191E-01    0.101120169758796696E+01    0.795021499395370479E+00    0.157709574611957531E+00    0.162885022307069183E+01   -0.326774659580883281E+03   -0.696575511231551836E+01    1
    0.511172404289245569E-01    0.771072173118591220E+00    0.216832811236381540E-01    0.854103140830993590E+00    0.781318329572677550E+00    0.120310680664637001E+00    0.121743632110672295E+01   -0.326739531207944651E+03   -0.696675511231553202E+01    1
    0.512007994651794418E-01    0.105548503398895255E+01    0.195701836943626382E-01    0.973211904764175406E+00    0.739582642316818251E+00    0.130561985154729360E+00    0.159973507586215247E+01   -0.326514730430531131E+03   -0.696775511231552436E+01    1
    0.591860983371734622E-01    0.442045450210571289E+00    0.198502768874168380E-01    0.848682729005813541E+00    0.789627308845520015E+00    0.127793213699365499E+00    0.677212538174548406E+00   -0.323502851407975641E+03   -0.696875511231550959E+01    1
    0.911050665378570490E-01    0.116758120059967041E+01    0.211486089229583722E-01    0.998371698856353795E+00    0.796472595930099447E+00    0.177968789854350329E+00    0.151525898422133043E+01   -0.313496118894294057E+03   -0.696975511231549394E+01    1
    0.629745862483978291E-01    0.345574903488159169E+00    0.205080802440643292E-01    0.933174729347229004E+00    0.794809980392455984E+00    0.133170416552387511E+00    0.518616124220277142E+00   -0.312879812925599310E+03   -0.697075511231548450E+01    1
    0.691791729927062893E-01    0.874855566024780207E+00    0.237734608054161051E-01    0.101954956293106092E+01    0.812891920804977408E+00    0.141643042165968819E+00    0.127304471829409249E+01   -0.312339356855814458E+03   -0.697175511231548395E+01    1
    0.113657421827316280E+00    0.121623246669769292E+01    0.201029274463653575E-01    0.109153595209121712E+01    0.814598234891891426E+00    0.202547474410551820E+00    0.147949159645577577E+01   -0.311885357806509887E+03   -0.697275511231548872E+01    1
    0.630275037288665768E-01    0.584911489486694358E+00    0.192903429269790649E-01    0.100708966851234449E+01    0.786414934396743703E+00    0.134145348229540495E+00    0.874582694938154326E+00   -0.311210955556178305E+03   -0.697375511231548995E+01    1
    0.734203169345855611E-01    0.575975441932678245E+00    0.213645801544189440E-01    0.922364388704299931E+00    0.816807173490524230E+00    0.143034708942802763E+00    0.834062797743429507E+00   -0.309230761534709131E+03   -0.697475511231553025E+01    1
    0.680261750221252404E-01    0.855973100662231423E+00    0.235921599268913255E-01    0.895499514341354330E+00    0.810013459920883139E+00    0.140617900690534703E+00    0.125014140955981756E+01   -0.308073902051835489E+03   -0.697575511231552614E+01    1
    0.644247829914093018E-01    0.825579023361206032E+00    0.245321885347366334E-01    0.871833511590957677E+00    0.813081681728363037E+00    0.135532991380314966E+00    0.122815622484957943E+01   -0.307647222341430961E+03   -0.697675511231550338E+01    1
    0.647668862342834495E-01    0.451836729049682639E+00    0.208688198924064615E-01    0.937833422422409080E+00    0.799521065950393628E+00    0.134973813684250293E+00    0.673543456287635123E+00   -0.304459383447321215E+03   -0.697775511231553747E+01    1
    0.566432504653930635E-01    0.609942078590393066E+00    0.209388794898986812E-01    0.986067411899566704E+00    0.785153234004974276E+00    0.126894778472686237E+00    0.937693133037813653E+00   -0.302161749463133049E+03   -0.697875511231551471E+01    1
