    0.149042001923412520E+00    0.636143489215055591E+00    0.259261421484811259E-01    0.103556414863530266E+01    0.727853258363648226E+00    0.331487548835030565E+00    0.604641973069555472E+00   -0.111260912081311680E+02
    0.246196000099182133E+00    0.775164008140563965E+00    0.203979316949844357E-01    0.101396280407905581E+01    0.761948188543319693E+00    0.460306853415156092E+00    0.625041438717291342E+00   -0.108350594207468802E+02
    0.228806211672024279E+00    0.910423642117377141E+00    0.209443895225917345E-01    0.851712858975105735E+00    0.727271683089696253E+00    0.473403909205003137E+00    0.724126424461356666E+00   -0.103463376618227816E+02
    0.196453517816457590E+00    0.800802739189601875E+00    0.201401593637102715E-01    0.103218497545171117E+01    0.708883033086576186E+00    0.432301018378016322E+00    0.666389177523322385E+00   -0.991424240134728407E+01
    0.204089275962714645E+00    0.772604469775982849E+00    0.196099825203758828E-01    0.912093967156321961E+00    0.718957148483273301E+00    0.434017533156751567E+00    0.641778411182437614E+00   -0.966291021149979024E+01
    0.169964431680183742E+00    0.690172365507653707E+00    0.200354166059562577E-01    0.851842326209277800E+00    0.720971193582891412E+00    0.366764489259440829E+00    0.623947525810711112E+00   -0.962377562308732237E+01
    0.132499291419982901E+00    0.811567521095275857E+00    0.220060492753982526E-01    0.107899494528770457E+01    0.718702074289321868E+00    0.300367208373112371E+00    0.810299790197115399E+00   -0.929215039649261954E+01
    0.108079894430425760E+00    0.768174680821657185E+00    0.259348553036953949E-01    0.966007580249848452E+00    0.672393424663971451E+00    0.297843482049436781E+00    0.770460727642305554E+00   -0.925283807143910231E+01
    0.233280973240812151E+00    0.961215637502083275E+00    0.197660527015533181E-01    0.984791497521508186E+00    0.723768662023755005E+00    0.484290318965912514E+00    0.755679885846353039E+00   -0.906347677968993359E+01
    0.100346763032762937E+00    0.882152200312915857E+00    0.253384005591012484E-01    0.900912095594487039E+00    0.691475717385967803E+00    0.264210589980922506E+00    0.939509668114764329E+00   -0.893713658433324731E+01
    0.250236550471036545E+00    0.835343786589656911E+00    0.209209848968358349E-01    0.856240296051939298E+00    0.790443874732465579E+00    0.435020823351122909E+00    0.693098968394029957E+00   -0.881879973810094953E+01
    0.146637937545776365E+00    0.670344781875610307E+00    0.219183228015899650E-01    0.845516804456710735E+00    0.703837475776672328E+00    0.341551818209346436E+00    0.627882864922095330E+00   -0.873912068027464883E+01
    0.242247093597078911E+00    0.101698273412564633E+01    0.244937186052352623E-01    0.108590145040774400E+01    0.806115886502537848E+00    0.411473618436775046E+00    0.867908494339963865E+00   -0.866373039164835745E+01
    0.220280721036742122E+00    0.768072699345212717E+00    0.253677582844539715E-01    0.900413599513932850E+00    0.767609194704921727E+00    0.417994968197120675E+00    0.650479402061410639E+00   -0.860987426671644229E+01
    0.224908747744596654E+00    0.762048777353870888E+00    0.253335491453295369E-01    0.974051389210226604E+00    0.773854290135928879E+00    0.418946713013144123E+00    0.644610259417377041E+00   -0.856925230048571507E+01
    0.209780292889796188E+00    0.774575713458884763E+00    0.248036822588674453E-01    0.922586463216620634E+00    0.753958765370726258E+00    0.413803378261286436E+00    0.659288940190543959E+00   -0.848125331530187054E+01
    0.202398293179706534E+00    0.106264993169928745E+01    0.236806541374923740E-01    0.867321443148209026E+00    0.734383169741222419E+00    0.420387997753042753E+00    0.897000754059171568E+00   -0.837584953645395913E+01
    0.200163725852966295E+00    0.712802791595458896E+00    0.253095419406890870E-01    0.985689915418624940E+00    0.772320247888565015E+00    0.379087224338704343E+00    0.633777769608163233E+00   -0.836861772694035189E+01
    0.990136133350283665E-01    0.880986311521243071E+00    0.237901546084057745E-01    0.886049898677184089E+00    0.659145814792229223E+00    0.284132375439478779E+00    0.904777324245593428E+00   -0.813358764205917062E+01
    0.249579706618974356E+00    0.107653222565600903E+01    0.208026320726865249E-01    0.868287712030052172E+00    0.745746694053144088E+00    0.487336615042785193E+00    0.843854633940381182E+00   -0.808269620750297335E+01
    0.868302424737311673E-01    0.682246537401068220E+00    0.252441116172781276E-01    0.840876743224283518E+00    0.661480955216516064E+00    0.257608668250486617E+00    0.735931438550391004E+00   -0.798719219538887160E+01
    0.123072404623031623E+00    0.654093241691589333E+00    0.223106139898300165E-01    0.980099251270294181E+00    0.694041372537612888E+00    0.303153720588941633E+00    0.650191898132940316E+00   -0.796238134602741710E+01
    0.186579963437155827E+00    0.717792181164010001E+00    0.247666266783444500E-01    0.102055355888337074E+01    0.766683441287732692E+00    0.360648969131472374E+00    0.654262042449743952E+00   -0.790935687354288852E+01
    0.987366877619806349E-01    0.664947691979649536E+00    0.229164193454095416E-01    0.107598779535394229E+01    0.661985092521787277E+00    0.279074559338522987E+00    0.688891322603466749E+00   -0.790880893908382809E+01
    0.243524880158561358E+00    0.843640014389725579E+00    0.201571601721973435E-01    0.896050918731449264E+00    0.751861103205733183E+00    0.467589702399450635E+00    0.675096836109070342E+00   -0.785190789790785715E+01
    0.108260070139192671E+00    0.909076877521738935E+00    0.257071498699499162E-01    0.943378705337226564E+00    0.690547629504354110E+00    0.282289302922973162E+00    0.936584460811830000E+00   -0.780248398285007827E+01
    0.247028549097496275E+00    0.855982969192198184E+00    0.193537366038083400E-01    0.849999014109611761E+00    0.772594334042108866E+00    0.447353869429449214E+00    0.700362000977236665E+00   -0.780221562056220286E+01
    0.142134855814555594E+00    0.675895063497647830E+00    0.257168211769067470E-01    0.856527530152082384E+00    0.719951345451132374E+00    0.325074436089740515E+00    0.648916964460613088E+00   -0.772698609023852345E+01
    0.191072392243211625E+00    0.804425805117355397E+00    0.248098863044923790E-01    0.878315600544896657E+00    0.734949072325960184E+00    0.400863387513832936E+00    0.695666547829383086E+00   -0.770291116735864456E+01
    0.249490832173722282E+00    0.804209090096875689E+00    0.228504949895049249E-01    0.103644058985930232E+01    0.784942626221860507E+00    0.443061172711919249E+00    0.660948893441554719E+00   -0.763205842793783340E+01
    0.240421857925377541E+00    0.874800610151228120E+00    0.205535559843505466E-01    0.877750261392542530E+00    0.781538852318084953E+00    0.428320685018977576E+00    0.731897510595961087E+00   -0.761663373658158527E+01
    0.234120381832122804E+00    0.860134887695312433E+00    0.230485481023788435E-01    0.871660221815109271E+00    0.797059967517852686E+00    0.405810172249896239E+00    0.739279957804167331E+00   -0.761438607405388446E+01
    0.124164656550132979E+00    0.665227083858648260E+00    0.246564852092675049E-01    0.977733323246081643E+00    0.699156489259123881E+00    0.305767644315437459E+00    0.658431670226012788E+00   -0.761183422510820762E+01
    0.180704746312057740E+00    0.838328516853705130E+00    0.190056116592760803E-01    0.982573044455125943E+00    0.689939798713754437E+00    0.420897835758385463E+00    0.707108720490125631E+00   -0.760909767354250643E+01
    0.249982106388501019E+00    0.109179556003863087E+01    0.235223820267704622E-01    0.888378250458289442E+00    0.783615177694548137E+00    0.446457777097500230E+00    0.894145688720132004E+00   -0.760033678176967253E+01
    0.254995391607284572E+00    0.846652817726135209E+00    0.238108377456665021E-01    0.105580605506896985E+01    0.780009325742721527E+00    0.459309143842303313E+00    0.683354970938879758E+00   -0.751987097606430321E+01
    0.204241214599364534E+00    0.103783704554376732E+01    0.226088074681487887E-01    0.108390046876349877E+01    0.756120263752943722E+00    0.397913335527528111E+00    0.900659053522205988E+00   -0.751849379499899140E+01
    0.244225006775789899E+00    0.913942696719976633E+00    0.200321631472788857E-01    0.975643205742504072E+00    0.741780605138080973E+00    0.481430001932029783E+00    0.720643658254334851E+00   -0.751349545343342662E+01
    0.168302898771482079E+00    0.767836753154192753E+00    0.245802125436288751E-01    0.102063716441365937E+01    0.760596352179204183E+00    0.334528900188430567E+00    0.726635626757643260E+00   -0.748873402203411764E+01
