    0.713827791213989205E+00    0.287312437295913714E+01    0.235358794033527358E-01    0.114364985227584848E+01    0.661342390775680578E+00    0.552671354259858250E+00    0.189195276023377823E+01   -0.100000000000000002E+31   -0.690775511231546968E+01    1
    0.842816491127014178E+00    0.210414969325065604E+01    0.199288719892501826E-01    0.125788270235061650E+01    0.654096971750259382E+00    0.113038523944238523E+01    0.109519317959141760E+01   -0.100000000000000002E+31   -0.690875511231548245E+01    1
    0.940818967819213814E+00    0.441581959724426287E+01    0.262216320633888236E-01    0.100180276632308951E+01    0.690264564752578691E+00    0.139170066467536557E+01    0.393973519233059255E+01   -0.100000000000000002E+31   -0.690975511231547301E+01    1
    0.790228254795074414E+00    0.359203478097915641E+01    0.190269210934638985E-01    0.125331779718399039E+01    0.711468424797058074E+00    0.181253869662291689E+01    0.121365272667649737E+01   -0.100000000000000002E+31   -0.691075511231547601E+01    1
    0.967779514789581241E+00    0.230341189503669730E+01    0.210404871404170982E-01    0.988983023166656539E+00    0.653900655508041440E+00    0.822433538045606261E+00    0.367460804880079861E+01   -0.100000000000000002E+31   -0.691175511231546658E+01    1
    0.971567802429199157E+00    0.262561752796173087E+01    0.236686299741268140E-01    0.708441197872161865E+00    0.794542489051818790E+00    0.142924409018234377E+01    0.906629056251827548E+00   -0.100000000000000002E+31   -0.691275511231547579E+01    1
    0.908504559993743910E+00    0.299962641596794111E+01    0.188810589909553517E-01    0.777062940597534113E+00    0.674642242193221997E+00    0.896184413175579953E+00    0.240834114465252647E+01   -0.100000000000000002E+31   -0.691375511231547435E+01    1
    0.893229268789291320E+00    0.419209085702896100E+01    0.216538967192172992E-01    0.870506632328033492E+00    0.748896398544311559E+00    0.806820254950997628E+00    0.184852202454753400E+01   -0.100000000000000002E+31   -0.691475511231548357E+01    1
    0.903410284519195583E+00    0.188826299905776973E+01    0.256663481891155239E-01    0.877147996425628684E+00    0.723994673490524265E+00    0.762473669828020006E+00    0.176795414394084771E+01   -0.100000000000000002E+31   -0.691575511231552209E+01    1
    0.883099364042282065E+00    0.179045172333717351E+01    0.216739645600318893E-01    0.739849400520324663E+00    0.703740873336792028E+00    0.137330066940490814E+01    0.919475998974745967E+00   -0.100000000000000002E+31   -0.691675511231554463E+01    1
    0.901080850362777741E+00    0.304823946952819824E+01    0.259474638104438757E-01    0.109066274166107169E+01    0.756399985551834075E+00    0.270848028763191473E+00    0.154667944516315914E+01   -0.100000000000000002E+31   -0.691775511231549967E+01    1
    0.761445937156677188E+00    0.231701613068580636E+01    0.214104947447776792E-01    0.111254044771194449E+01    0.712809057235717747E+00    0.270848028763191473E+00    0.154667944516315914E+01   -0.100000000000000002E+31   -0.691875511231549378E+01    1
    0.781642193794250484E+00    0.291003936529159546E+01    0.189879427850246432E-01    0.862816309928894021E+00    0.706069341897964442E+00    0.332590244566930537E+00    0.153810019212679516E+01   -0.100000000000000002E+31   -0.691975511231551454E+01    1
    0.665224517583847041E+00    0.176900760531425472E+01    0.192133417725563055E-01    0.820516407489776611E+00    0.664609997272491482E+00    0.891385715165988857E+00    0.149351346013339836E+01   -0.100000000000000002E+31   -0.692075511231548113E+01    1
    0.945532977581024170E+00    0.245600262284278870E+01    0.235545261204242705E-01    0.117933875322341919E+01    0.780654751062393126E+00    0.153625089204967535E+01    0.149373663106262455E+01   -0.100000000000000002E+31   -0.692175511231547080E+01    1
    0.869013352394104044E+00    0.331251931190490723E+01    0.249095803499221786E-01    0.123844931125640878E+01    0.674633551836013812E+00    0.102796687611701443E+01    0.147049137755834791E+01   -0.100000000000000002E+31   -0.692275511231549334E+01    1
    0.917940757274627650E+00    0.215348520874977112E+01    0.202849330008029946E-01    0.128195577859878540E+01    0.754529134035110460E+00    0.356732184015396359E+00    0.176740981674804765E+01   -0.100000000000000002E+31   -0.692375511231548746E+01    1
    0.982619340419769283E+00    0.393739263415336627E+01    0.229897445440292343E-01    0.953205752372741744E+00    0.786003816127777033E+00    0.385525561876567446E+00    0.232365005469062558E+01   -0.100000000000000002E+31   -0.692475511231548957E+01    1
    0.762644095420837442E+00    0.237329715490341187E+01    0.190163178741931914E-01    0.751771712303161532E+00    0.749364486932754481E+00    0.655920094513186669E+00    0.146063458293301851E+01   -0.100000000000000002E+31   -0.692575511231552365E+01    1
    0.980860188007354750E+00    0.371478938460349983E+01    0.245191387832164737E-01    0.898796856403350830E+00    0.770669820308685249E+00    0.153770823504938559E+01    0.855625891819364659E+00   -0.100000000000000002E+31   -0.692675511231553909E+01    1
    0.827094051837921174E+00    0.474373588562011683E+01    0.226204039156436901E-01    0.820849609374999956E+00    0.761872700452804530E+00    0.567760951228105659E+00    0.715290936122306098E+00   -0.100000000000000002E+31   -0.692775511231552343E+01    1
    0.700547639131546052E+00    0.292965697050094587E+01    0.224068325757980358E-01    0.118428885936737061E+01    0.668800197839736987E+00    0.636459445939908552E+00    0.199038892777778265E+01   -0.100000000000000002E+31   -0.692875511231550334E+01    1
    0.756497576236724867E+00    0.332942822575569153E+01    0.212967525422573072E-01    0.959222447872161821E+00    0.648285901546478249E+00    0.113507410469923187E+01    0.729276602569801091E+00   -0.100000000000000002E+31   -0.692975511231548769E+01    1
    0.912205520868301423E+00    0.403646748065948469E+01    0.261835294961929310E-01    0.993467390537261963E+00    0.695670320987701429E+00    0.105260636073061975E+01    0.150837354027784287E+01   -0.100000000000000002E+31   -0.693075511231546315E+01    1
    0.813494324684143066E+00    0.353796657919883728E+01    0.205353744328021989E-01    0.763687515258788974E+00    0.671806653738021842E+00    0.102537295456892696E+01    0.294406157611422481E+01   -0.100000000000000002E+31   -0.693175511231550789E+01    1
    0.761468017101287864E+00    0.397209500074386579E+01    0.192620261013507835E-01    0.800801241397857577E+00    0.763582791090011592E+00    0.300928978657607205E+00    0.174424054758938807E+01   -0.100000000000000002E+31   -0.693275511231550912E+01    1
    0.919380743503570574E+00    0.239744504690170279E+01    0.218618018925189964E-01    0.102191575765609732E+01    0.669438563585281421E+00    0.612696034502442366E+00    0.194572998721357115E+01   -0.100000000000000002E+31   -0.693375511231550057E+01    1
