    0.224407320085051903E+00    0.671753447487356214E+00    0.194148207494393779E-01    0.843682237515322453E+00    0.735576586333463123E+00    0.219516515570576859E+00    0.128072606506445119E+01    0.238397066458644648E-01    0.954721423824170579E+00    0.653089785626715158E+00    0.978913758072296858E+00    0.261787260087161711E+01    0.193188286915480817E+00   -0.714327566984093165E+00    0.240912867140539610E+01    0.381719243891081028E-01   -0.224151826889881178E+01   -0.625798794141479779E-07    0.451817620598693848E+00    0.547532953307288128E+00    0.572064082271080743E+00    0.927673038450028686E+00   -0.141461504390689640E+03
    0.207322063541182405E+00    0.716283773402982993E+00    0.231807393012668228E-01    0.962991921093583780E+00    0.693708619384433400E+00    0.210162900887212650E+00    0.690635805929359692E+00    0.254669976794647812E-01    0.971024454397607872E+00    0.729303976614987803E+00    0.136645345624361703E+00    0.269676836888273908E+01    0.125733029922391853E+00    0.517245899879551496E+00    0.878137505153592013E+00    0.162673822937809254E+01   -0.102423000804642683E+01   -0.558503818407894537E-07    0.480323643330359984E+00    0.566254116077595904E+00    0.444220742698561266E+00    0.567764281954543648E+00   -0.141209534229721584E+03
    0.218039113980646487E+00    0.962158514286770905E+00    0.205124003932753672E-01    0.917633026259908280E+00    0.753364727871107087E+00    0.143543048335153856E+00    0.589338641782685912E+00    0.246324919597636291E-01    0.937309064259136737E+00    0.781550899310355929E+00    0.506550254545999223E+00    0.223126478387469218E+01   -0.104526879175815068E+01    0.543130011886713726E+00    0.734070353789262664E+00    0.162720535883745199E+01   -0.706632773818802407E+00    0.811275404696530439E-07    0.421446752816343584E+00    0.812063956114206009E+00    0.276381219412913548E+00    0.614111226786083098E+00   -0.141132856951384440E+03
    0.121316371516444005E+00    0.782703981974233076E+00    0.210498651185391482E-01    0.981760165334393586E+00    0.773340773467332765E+00    0.104548115165168751E+00    0.623050948290963080E+00    0.234914288115754578E-01    0.900210394620685972E+00    0.689292793141216831E+00    0.127577527858997630E+01    0.251462067830750069E+01   -0.413835273523261549E+00    0.448374173211113836E+00   -0.152442461079957292E+00    0.202190368632408290E+01   -0.161160715115665809E+01    0.309131795562086328E-07    0.239125406380293754E+00    0.876895528961728177E+00    0.270841989985820319E+00    0.655823520664089221E+00   -0.141093869340867570E+03
    0.778645106878252669E-01    0.638155348307017256E+00    0.240617838624174116E-01    0.105902810354737675E+01    0.750173502205951581E+00    0.144462269389556031E+00    0.117828662702444209E+01    0.255411420479477042E-01    0.897320311464459675E+00    0.819806601006506597E+00    0.113783445204065359E+00    0.240241714947886331E+01   -0.545009550654104613E+00    0.513456169231890858E+00   -0.279644752947179054E+00    0.127495906603911857E+01   -0.148158836397394778E+01   -0.289369147180896597E-07    0.182263094032357048E+00    0.818925557921601599E+00    0.253908493612010344E+00    0.128101633483988286E+01   -0.140889710511724189E+03
    0.203500148255806090E+00    0.770735859706314974E+00    0.258974959518122189E-01    0.981088828998227802E+00    0.737108789009571663E+00    0.188429958432923511E+00    0.328783923346457341E+00    0.220399100896760958E-01    0.901415518091200019E+00    0.803189325883799876E+00    0.110975902481609268E-01    0.240964231790115768E+01   -0.102359789593077855E+01   -0.142324348353942476E+00    0.133870773263536069E+01    0.188450047101701434E+01   -0.239310138851687348E+01   -0.273652793558535596E-07    0.423392870241000197E+00    0.649027721493324550E+00    0.327251154326857085E+00    0.314898294703799986E+00   -0.140830379910550135E+03
    0.243665282868777089E+00    0.982590107293471404E+00    0.223575677415459965E-01    0.901542244505012080E+00    0.718606362148803246E+00    0.154540997803711638E+00    0.881397913824487400E+00    0.238895823298617069E-01    0.898560094984435009E+00    0.812725889992343853E+00    0.134356256794861295E+00    0.213052288089777697E+01    0.202279764098681009E+00   -0.166891583626105844E+00    0.646851072331600996E+00    0.217939726368873554E+01   -0.220389542565789753E+01    0.672168178311169304E-07    0.516401074665260529E+00    0.749113875684954023E+00    0.271110340006236405E+00    0.927473591733885883E+00   -0.140816199875305728E+03
    0.164805029282570181E+00    0.938575646896180116E+00    0.211081585998940460E-01    0.897228045603146951E+00    0.730505404053113705E+00    0.105898837606034843E+00    0.731220454415158816E+00    0.207687226438944168E-01    0.943037344659329202E+00    0.805980632790553209E+00    0.709005182464395034E-01    0.292375036222158258E+01    0.350494711483421983E-01    0.176053800990705028E+00    0.255339212130816229E+00    0.113716684410369573E+01   -0.598038376210861755E+00   -0.606919425782905158E-07    0.349595180574599651E+00    0.869719368771425749E+00    0.195983311680561184E+00    0.904885950597647426E+00   -0.140731753800763215E+03
    0.196217463145979765E+00    0.814384079444505415E+00    0.229291935495038353E-01    0.105212788215731745E+01    0.697862278271302316E+00    0.177622550411010272E+00    0.116153470416298954E+01    0.259717564738070755E-01    0.992625201275507907E+00    0.812550389073911417E+00    0.205308013824550883E+00    0.212805857267993126E+01   -0.192030418539229086E+00   -0.226433500056621662E+00    0.195069674380756219E+01    0.184871383208337714E+01   -0.291955189897855982E+01   -0.451610869343383578E-07    0.451304898374241814E+00    0.664256111524088588E+00    0.309340572783679213E+00    0.114430141134068708E+01   -0.140644443073778831E+03
    0.166586948837718823E+00    0.996997879151574229E+00    0.205092031560375580E-01    0.916393466405294177E+00    0.756055466691293088E+00    0.894090748046115769E-01    0.885299493450641295E+00    0.209962308460556468E-01    0.108262722534527667E+01    0.739395410154563115E+00    0.598429471218074660E+00    0.228181823527480576E+01    0.749502357335414371E+00    0.245151401096229959E+00    0.164320892215307746E+01    0.142591744560083011E+01   -0.369856894552983428E+00   -0.819779443971496647E-07    0.328435553367201871E+00    0.953160988649428553E+00    0.203124766104161775E+00    0.107620318921529234E+01   -0.140566291508468055E+03
    0.173256531475251441E+00    0.878073286817638188E+00    0.218346570853123340E-01    0.866260485459748097E+00    0.688010387771746834E+00    0.124121776785250215E+00    0.128186890014267152E+01    0.200309387333810346E-01    0.108637001218534723E+01    0.690888848429697444E+00    0.999038007131517247E+00    0.200544252980313242E+01   -0.767976602752681980E+00    0.730842170688384418E-01    0.147961215780119693E+01    0.207408278787878864E+01   -0.800431333411390278E+00   -0.828981354715721787E-07    0.413503528038050239E+00    0.748123438071863101E+00    0.303349129241813953E+00    0.127502819439603776E+01   -0.140505438836704172E+03
    0.104804504594719905E+00    0.538916505768919141E+00    0.209853878330638864E-01    0.102690618060079863E+01    0.663697892555746738E+00    0.199226086853506540E+00    0.983670607953249565E+00    0.201136622184268019E-01    0.883859433363844871E+00    0.714670045608737703E+00    0.295663701174833093E-01    0.219883710169632085E+01   -0.374355113359904457E+00    0.819409469381937872E-01    0.483087111768913946E-01    0.113766718241854847E+01   -0.948251482468179585E+00   -0.747021678659720876E-08    0.287027228827453518E+00    0.551056262054401280E+00    0.430704796492295816E+00    0.821204885309369748E+00   -0.140462257802751083E+03
    0.186935466968734115E+00    0.822136772824441420E+00    0.224127672255397987E-01    0.886736953717044973E+00    0.642609879634208014E+00    0.139831018689225622E+00    0.497945309878071285E+00    0.240196982577383436E-01    0.853843941585044286E+00    0.664017540124999917E+00    0.811900076166108597E+00    0.263603664868405962E+01   -0.414015144659891088E+00   -0.209004260329808211E+01    0.220682880120861835E+01    0.234973858971560023E+01   -0.317232194399179601E+01   -0.621688273161675282E-07    0.508520796852938051E+00    0.631599639082515596E+00    0.373072476618598492E+00    0.446571612076053781E+00   -0.140459861602516128E+03
    0.140305139527520467E+00    0.590713124539956169E+00    0.225330874305016762E-01    0.974366394250034018E+00    0.640149071893283850E+00    0.220213605316227384E+00    0.750208626494274777E+00    0.204302037417239610E-01    0.101793931223129852E+01    0.704589783528875468E+00   -0.318574134026965439E-01    0.286626552142298685E+01    0.230327875883892863E+00    0.110852791803713169E+01    0.757311854973501286E+00    0.140986909362501889E+01   -0.101933394145706790E+01   -0.374133279056801591E-07    0.398940994280251648E+00    0.512320909791147971E+00    0.486029848350538807E+00    0.589612130114557043E+00   -0.140440442797790325E+03
    0.184001301460430783E+00    0.739420533073462671E+00    0.250837020186020845E-01    0.909448835448568360E+00    0.805574465147248842E+00    0.161201267271002591E+00    0.474220397519287351E+00    0.235813531791233336E-01    0.103393784266870625E+01    0.753508057760859717E+00    0.669821998875648639E+00    0.216298902012798822E+01    0.103932301052132980E+01    0.113572248273101373E+01    0.120125939080392641E+01    0.144442557455113096E+01   -0.223857226038805246E+01   -0.154107712941737134E-07    0.323182169101287498E+00    0.712634863261694895E+00    0.326585275072397208E+00    0.454694716913387031E+00   -0.140434818180692815E+03
    0.118862933118464159E+00    0.864145088964260344E+00    0.217387437419751736E-01    0.108968772163351679E+01    0.746372415691961333E+00    0.768999599695342206E-01    0.830398924413533135E+00    0.244630290435048844E-01    0.103133982567930071E+01    0.705027150022856319E+00    0.515165109836033253E-01    0.210613997534412656E+01   -0.733999585153411016E+00    0.636242778418780075E+00    0.412001900685286970E+00    0.631408515755293331E+00   -0.160288059216721956E+01   -0.662401192289514814E-07    0.253550470689078655E+00    0.940236320955214921E+00    0.205219593871967282E+00    0.100410890702846278E+01   -0.140371813032694291E+03
    0.134842638710032575E+00    0.714891696136679911E+00    0.208010686916395501E-01    0.983261348868170515E+00    0.751436579429269336E+00    0.173971740070342218E+00    0.827721855494351288E+00    0.191364177672034841E-01    0.105427133526893635E+01    0.788034830562476363E+00    0.606624343095575114E+00    0.284157725868171340E+01    0.100192416822160912E+01    0.113729942173557208E+01    0.528964051238001165E+00    0.149173891866970276E+01   -0.473893276066291169E+00    0.608114661296473103E-07    0.276783714494988287E+00    0.744414841057298271E+00    0.312001028595140895E+00    0.812010481506777571E+00   -0.140330880114699880E+03
    0.159530777673731750E+00    0.553507200776525710E+00    0.239320179003431228E-01    0.100760711603490538E+01    0.800636507813798137E+00    0.240788896176977407E+00    0.518080845693247860E+00    0.199921735989213901E-01    0.899682520141177999E+00    0.743153266235255350E+00    0.915991279725652419E+00    0.279650736788946253E+01   -0.688941818035217701E+00   -0.309924613202950228E+00    0.113533782975931641E+01    0.187819626734900558E+01   -0.142954456525022855E+01   -0.116828247521050294E-06    0.287209870302414461E+00    0.565921808290368644E+00    0.473359041174879203E+00    0.412565280437897475E+00   -0.140274836101371250E+03
    0.118630864461618191E+00    0.693260811074639993E+00    0.199604326340451915E-01    0.991243121649529102E+00    0.772389824947946391E+00    0.128262637453730566E+00    0.554705498640408967E+00    0.227738672352119191E-01    0.108175114611392198E+01    0.792377092378703018E+00   -0.781803502787724369E+00    0.213344295063156597E+01    0.108216803197621303E+01    0.172939183093683302E+01    0.210091762393973647E+00    0.118941585059303234E+01   -0.194160949914801773E+01   -0.515597298500252692E-08    0.233387010875731132E+00    0.786188654436837164E+00    0.241582978243350788E+00    0.618334022105173742E+00   -0.140186880513694007E+03
    0.135803658509191377E+00    0.679528765888775088E+00    0.191764135567374129E-01    0.976652581114897500E+00    0.712454903797812289E+00    0.183542739211443845E+00    0.854997246415004075E+00    0.190444747437826800E-01    0.925257688616317298E+00    0.727209984321643632E+00    0.271997954877882364E+00    0.247968713120558526E+01   -0.232646189017989558E+00   -0.570616344887002747E+00    0.343102463994013895E+00    0.449332698604280600E+00   -0.196498971407055611E+01   -0.707802649945983626E-07    0.306593112286044800E+00    0.672287600626706672E+00    0.384300576384068837E+00    0.755681281941667171E+00   -0.140163657571425915E+03
    0.866147556892686021E-01    0.885190020712604664E+00    0.222325591666727267E-01    0.107609018999530059E+01    0.669836223776068218E+00    0.736382875738816889E-01    0.670161014626211471E+00    0.230545903999846216E-01    0.103392480940201148E+01    0.678932314588833075E+00    0.141898248231786539E+00    0.220032309214792088E+01   -0.429308474213544289E+00    0.888834597215900191E+00    0.256987308431309569E+00    0.612128712415203058E+00   -0.952819982911631502E+00    0.142768134021281102E-07    0.244029848603504879E+00    0.981708379249312646E+00    0.211166518070066034E+00    0.798858817618284367E+00   -0.140091645714892280E+03
    0.178105453056293633E+00    0.926047456456829288E+00    0.204810267364881338E-01    0.867569135825229765E+00    0.652282989548902847E+00    0.125658645656150092E+00    0.754569250432291283E+00    0.193600389257798725E-01    0.100588753362163419E+01    0.755719066627360547E+00    0.668824928580784572E+00    0.249356197261212964E+01   -0.632601788738781090E-01    0.259433272471543486E+01   -0.752064998184564182E+00    0.161203364922796966E+01   -0.163083819960460930E+01   -0.323178353897055147E-07    0.468256668680701149E+00    0.741402652660239969E+00    0.255051543420916738E+00    0.818554173003233632E+00   -0.140047800463096820E+03
    0.224564161929363737E+00    0.651518710635017984E+00    0.220473520941832334E-01    0.913841410799216547E+00    0.758572804276733126E+00    0.236112837742581100E+00    0.111343795561157055E+01    0.218198048761234359E-01    0.104875849797555754E+01    0.673709512282510858E+00    0.586915602745964549E+00    0.222601213744983140E+01   -0.156953058869605133E+01    0.145625517556830775E+01    0.102678967500486484E+01    0.130983776326168289E+01   -0.231414443413319848E+01    0.848402831886362274E-07    0.429686478000545713E+00    0.544581629777371790E+00    0.569697300894796865E+00    0.808237650863034229E+00   -0.140039039792840981E+03
    0.163057145390350100E+00    0.684327524160683542E+00    0.258780835263556983E-01    0.937280645908172616E+00    0.799220445435155469E+00    0.157675911376685796E+00    0.111330716258127227E+01    0.234315879231119066E-01    0.102094780970660004E+01    0.700691143675989947E+00   -0.144627028432005034E+00    0.281446218483649169E+01    0.612193429824658852E+00    0.131453016072397944E+01    0.102552933666290214E+01    0.160049071088066919E+01   -0.160441469568228423E+01    0.267612013145526483E-07    0.296795897202485226E+00    0.688234979820160020E+00    0.370190330168424842E+00    0.100239534522920182E+01   -0.140022980315272036E+03
    0.195365879530099040E+00    0.734326511682705241E+00    0.254012586905715959E-01    0.102088356020405402E+01    0.671058828554621289E+00    0.203368139914607116E+00    0.319016912947759357E+00    0.231437831748712367E-01    0.895944765278090860E+00    0.743073560326701243E+00    0.346361812684473414E+00    0.247714829329368147E+01   -0.102261794374159143E+01   -0.327742771227995278E+00    0.837681176369407088E+00    0.106111888740436622E+01   -0.149902113564982065E+01    0.717672173726740089E-08    0.491675470839258832E+00    0.573786567482054366E+00    0.411396609245558542E+00    0.272513429222662029E+00   -0.139984191169126348E+03
    0.187767485794012257E+00    0.841371795106339526E+00    0.240827025739715171E-01    0.903316252416005883E+00    0.669346136947929216E+00    0.188363078233949321E+00    0.105660601003368737E+01    0.232708736067800369E-01    0.865402272298344100E+00    0.803797338754491220E+00    0.774407346305435951E+00    0.301656720662549516E+01   -0.847874480301167188E+00    0.233006143396691179E+00    0.349445229710106497E+00    0.188557259215224571E+01   -0.375421889886975446E+00   -0.117355526339995713E-06    0.474292013823557901E+00    0.669317735348047838E+00    0.328557994376432294E+00    0.100993872919251437E+01   -0.139970195349835109E+03
    0.142763665789328198E+00    0.956213080337739108E+00    0.253356240414745817E-01    0.950426053146433136E+00    0.689643475085877533E+00    0.998335346206220137E-01    0.722648827343733813E+00    0.205774726329047558E-01    0.935857921351214372E+00    0.726965743222328209E+00   -0.514629798819829176E+00    0.222084602460632574E+01   -0.804977068501285697E+00    0.271303188852293209E+00    0.253940661690859804E+01    0.144062225693748824E+01   -0.885811996154642567E+00   -0.637381183805059431E-07    0.354795087951146726E+00    0.879397087069623384E+00    0.229063215790677732E+00    0.827175305085316226E+00   -0.139935746744537909E+03
    0.104304785973359210E+00    0.527819744781351519E+00    0.210226047936347797E-01    0.108947261735061951E+01    0.773315828408026817E+00    0.219339429465925745E+00    0.591513579411226509E+00    0.223946595380922348E-01    0.960269511784687779E+00    0.757980208811921852E+00    0.861914483576514456E+00    0.286757966442669865E+01    0.475220145654064230E+00    0.170399651136269842E+00    0.915940311110130523E+00    0.251300539111749810E+01   -0.197890931076109355E+01   -0.633803608301360277E-07    0.210648608035738455E+00    0.630090873926747341E+00    0.421869247413425741E+00    0.499007327491360564E+00   -0.139898646499041973E+03
    0.128450513786813991E+00    0.101321882023613563E+01    0.256675548017472055E-01    0.943661194982118090E+00    0.689734005048947552E+00    0.691204361805264622E-01    0.404248214466244482E+00    0.212364021171467070E-01    0.100413011391014062E+01    0.650423532793116932E+00    0.981760610547915746E+00    0.295753283135039258E+01   -0.758660981025965131E+00    0.265925894968235987E+00    0.146507403809329473E+01    0.104993282509507502E+01   -0.197059059593280095E+01   -0.397278515978596825E-07    0.325313159341351299E+00    0.973123604723409197E+00    0.215106507826522075E+00    0.477441805273214503E+00   -0.139835940941489696E+03
    0.945457784669295753E-01    0.644575686296131156E+00    0.238181323401174642E-01    0.994248144014765467E+00    0.666500392391271679E+00    0.168833850483098263E+00    0.332920261572610954E+00    0.219700368524685802E-01    0.872494116625006644E+00    0.748992732362272262E+00    0.489720012339566857E+00    0.302655825167890669E+01   -0.411169516196364070E-02   -0.708193887531914923E+00    0.128482311626954027E+01   -0.855310471897751334E+00   -0.172713331141531334E+01    0.108262965413513666E-07    0.267901723927440716E+00    0.682216306882045154E+00    0.341268087898785155E+00    0.312231796008943685E+00   -0.139811766201941595E+03
    0.155524289918203495E+00    0.967709319449886696E+00    0.201081814981283920E-01    0.898598683734101122E+00    0.772258464707879178E+00    0.912950984016924483E-01    0.101632972471786975E+01    0.225588777937717720E-01    0.107601728685404630E+01    0.813007424544921475E+00    0.735935835807772776E-01    0.267535334200109087E+01   -0.750689203106678499E-01    0.793508763785961024E+00    0.410710950053396862E+00    0.137006209713404492E+01   -0.142401496934148386E+01   -0.834051758256369853E-07    0.295576109695310674E+00    0.975066520479068166E+00    0.173224494445360838E+00    0.133786178314273840E+01   -0.139806793579877507E+03
    0.659235790480584560E-01    0.835497678746334294E+00    0.256365454952271199E-01    0.975237338385517960E+00    0.701443299196945591E+00    0.628817830885039231E-01    0.852909786130191083E+00    0.228758350092515862E-01    0.969637573644478667E+00    0.700229287691712332E+00    0.793323627615368565E+00    0.279921992693002730E+01    0.495994529148756413E+00   -0.112405370730465348E+01   -0.302846521758373566E+00    0.198501432104987741E+01   -0.129557435321277414E+01   -0.845934079013222163E-07    0.187398386443605819E+00    0.105719836466088024E+01    0.176214651725628418E+00    0.111295292540530655E+01   -0.139780362308245827E+03
    0.850453072983280572E-01    0.628513283863096239E+00    0.229059045333832242E-01    0.106225906159751959E+01    0.705050788436262788E+00    0.131643608253112637E+00    0.492761252762989765E+00    0.206147495836037711E-01    0.981102737003457626E+00    0.779172940530674207E+00   -0.887888167255806771E+00    0.254711148510123930E+01    0.657052795310186094E-01    0.386574989686947201E-01   -0.617147407848478657E+00    0.161432774442260762E+01   -0.125000826352438610E+01    0.986238437421419422E-07    0.218459238337655320E+00    0.736720192523858008E+00    0.251852835652019769E+00    0.537926974736883889E+00   -0.139769593583589710E+03
    0.966996834341299072E-01    0.762521415557863458E+00    0.237830016771690758E-01    0.102740026600689949E+01    0.643763466371047310E+00    0.122467173830160841E+00    0.738304781748961636E+00    0.225386569348395398E-01    0.881758768282606464E+00    0.773730396394772257E+00    0.136112066821322664E+01    0.250313326735470776E+01   -0.202864264006783826E-01    0.362873689135897182E-01   -0.652359309260703402E+00    0.213153282467635030E+01   -0.114491783221973997E+01    0.862692369718196664E-08    0.292272305691419709E+00    0.772658281127636792E+00    0.243293817108227506E+00    0.819990290064754435E+00   -0.139692999221684943E+03
    0.140667720002593422E+00    0.681721534311080513E+00    0.252124520802402413E-01    0.896932374918154585E+00    0.735228566886222290E+00    0.159862660323576683E+00    0.118696936713400736E+01    0.249857204615993936E-01    0.937517609903198212E+00    0.799394983093879352E+00    0.430082700977660437E+00    0.309211105459455871E+01   -0.120153668919853307E+01    0.445456777943618598E+00    0.918447992770108357E+00    0.206857732783366322E+01   -0.129801968292422920E+01   -0.349638028572708734E-07    0.308058283799473309E+00    0.672829855731548965E+00    0.290270938368549336E+00    0.120709637680488324E+01   -0.139667013199693258E+03
    0.993800284610158180E-01    0.628427618611033578E+00    0.207388741711817988E-01    0.996057294414630423E+00    0.740085636690433923E+00    0.133133857618888685E+00    0.490044897967843340E+00    0.220436085592428527E-01    0.102350630060723025E+01    0.743618908076068896E+00   -0.660415572821539953E+00    0.209513815741189946E+01   -0.108029237283920931E+01   -0.570510625438252150E+00    0.811897923980592573E+00    0.203600482047661213E+01   -0.256527501329897678E+01    0.269535373744909303E-07    0.220480446893474180E+00    0.733221317178912257E+00    0.281790804568610609E+00    0.505733008812752516E+00   -0.139551814750858568E+03
    0.136991014779840520E+00    0.656854231478407602E+00    0.244135477225350117E-01    0.879391366373983074E+00    0.734527621734173519E+00    0.178277095074546282E+00    0.126393869656932800E+01    0.236253751770677083E-01    0.105547199215611731E+01    0.777544094365368532E+00    0.114503211915035052E+01    0.308356609802014958E+01   -0.416935340498330448E-01   -0.342021733892320656E+00    0.237300315185427468E+01    0.349002436712622544E+00   -0.121480098697704397E+01    0.921731693604512759E-07    0.300351138931584383E+00    0.656550652915547373E+00    0.335023226068138780E+00    0.119658964105822352E+01   -0.139527243899085704E+03
    0.174876905708716002E+00    0.111733370759298078E+01    0.209290572691449017E-01    0.877844554282758094E+00    0.721683989401645021E+00    0.857770647160037980E-01    0.800201291806091120E+00    0.259609280176532342E-01    0.953672291036922859E+00    0.776129436223131131E+00    0.741969741107816994E+00    0.267434318428077411E+01   -0.895032853901856829E+00   -0.108489341287190566E+00    0.552628089772735032E+00    0.982596598966686718E+00   -0.631621938390695137E+00    0.410129788127994532E-07    0.377188211178136334E+00    0.996772614335458274E+00    0.186564472020760319E+00    0.101491583617097381E+01   -0.139512033796018272E+03
