    0.111053259956991127E+00    0.719007600838142302E+00    0.241665910690016111E-01    0.960950184237551075E+00    0.700555302106535605E+00    0.600722080336620223E+00    0.257351242480914122E+01    0.140831597592190549E+00   -0.310845223627438438E+00    0.104394457741506019E+01    0.223274243080787560E+01   -0.210909633813425357E+01    0.276834049838408036E+00    0.748607568163570325E+00   -0.893554651810925407E+02
    0.112834281901332809E+00    0.792568209593859097E+00    0.214099155371635930E-01    0.966964758273092473E+00    0.675339096940269723E+00    0.619923100815640282E-01    0.208066131023965628E+01    0.167205129815336129E+01    0.471408749128739757E+00    0.937914694612992372E+00    0.107348858831762928E+01   -0.125937550218538830E+01    0.295753983688087863E+00    0.798352987731646979E+00   -0.893538890636183680E+02
    0.111358043363326928E+00    0.766944336805028160E+00    0.215288337982402073E-01    0.970278741476584994E+00    0.679850315536356220E+00   -0.668556139198681620E+00    0.201266367991083017E+01    0.221723712807461254E+00    0.334887846470406703E+00    0.147384569187840064E+01    0.148930295166817617E+01   -0.133269604782714701E+01    0.288905318552479973E+00    0.781650949018945052E+00   -0.893025365276637473E+02
    0.114445667366122023E+00    0.804098384872067973E+00    0.224510872053045422E-01    0.973874202191987948E+00    0.676238502255682938E+00    0.161841834779261617E+01    0.216428988832785585E+01   -0.151713091653952126E+01    0.134017999850666536E+00    0.124091051486759474E+01    0.242653078213186557E+01   -0.249015572612992209E+01    0.300768287858586836E+00    0.803186109137714932E+00   -0.892820078476883054E+02
    0.117928963321821428E+00    0.815128872032380158E+00    0.228950417571521618E-01    0.973230342941661997E+00    0.666397195958292832E+00    0.992229304468134288E+00    0.275479669987889508E+01   -0.113520471289710745E+01   -0.381785073555413523E+00    0.117780067309004077E+01    0.212768924528462122E+01   -0.267769805975988984E+01    0.318560793570153433E+00    0.791131965079327593E+00   -0.892259836020024011E+02
    0.113050303705449842E+00    0.801472341821449774E+00    0.200111653232917727E-01    0.951880412561960876E+00    0.662920753612830316E+00    0.113987397959218928E+01    0.206616807961092563E+01    0.235589194189051609E+00   -0.179737798872015353E+01   -0.890386422970237401E-01    0.204986567913690987E+01   -0.517810075989439289E+00    0.304247054540555339E+00    0.795964817129448332E+00   -0.891687878294131195E+02
    0.108813747837546687E+00    0.722928537009960626E+00    0.231687471907149785E-01    0.957479964503914371E+00    0.701352553340891416E+00   -0.230860317803724513E+00    0.239050959763240245E+01   -0.350115768781718018E-01    0.135070973506461733E+01    0.342670599292965150E+01    0.290120738412696522E+01   -0.531687916909585612E+00    0.269623643221176268E+00    0.762693387617239815E+00   -0.890912358634490005E+02
    0.111264851037227830E+00    0.766569336418851832E+00    0.228468824895507079E-01    0.963603449093670128E+00    0.692187576827013817E+00    0.121932838164556934E+01    0.312930438290400925E+01    0.119675324004669603E+01   -0.555545296707260050E+00    0.285152170051671039E+01    0.134178278004416374E+01   -0.492364007293023431E+00    0.281254894882666029E+00    0.791827111860575195E+00   -0.890834010127524323E+02
    0.110940818882572900E+00    0.750120728920499080E+00    0.245057376349300041E-01    0.969764090322636552E+00    0.703549788171365376E+00    0.135107664979617059E+01    0.307084520925144311E+01    0.331224882279934851E+00    0.116756454894077641E+00    0.661995647769181295E+00    0.721332260753888899E+00   -0.239434372214390745E+01    0.274940520501073149E+00    0.783691169095353524E+00   -0.889731357731296271E+02
    0.118087168733722159E+00    0.794217237256717667E+00    0.256505402896888175E-01    0.959267436928862405E+00    0.687337412080549326E+00    0.169274452018685473E+01    0.276745746081908361E+01    0.157700900795659099E+00   -0.505819211578712569E+00   -0.368371943147041137E+00    0.739314074224593609E+00   -0.156058761120733447E+01    0.305613560220067526E+00    0.786995449666984870E+00   -0.888300964129081621E+02
    0.109369260973872506E+00    0.763765176169316717E+00    0.190076959769210387E-01    0.959636304048949840E+00    0.665268643762999767E+00    0.200038303888433688E+00    0.201419609940288113E+01    0.240271103001881287E+00    0.303588678440830539E+00    0.183588228174727730E+01    0.686982686508981866E+00   -0.306632628264860330E+01    0.291518826942137821E+00    0.774908158134552827E+00   -0.886589986873043330E+02
    0.115781950947733192E+00    0.803950301106707066E+00    0.223696395966653354E-01    0.967316297876599229E+00    0.669382784905282580E+00    0.144045697653837923E+01    0.265456577450539477E+01    0.126937696569571790E+01   -0.348741705904510646E+00    0.156863785210354578E+01   -0.944684843629062243E-02   -0.196468476664446889E+01    0.309761198680753747E+00    0.791288968356631539E+00   -0.886585030318970695E+02
    0.106766955252709544E+00    0.742176321824120411E+00    0.204025374829155323E-01    0.970125654774238289E+00    0.686340782432013574E+00    0.642740078832245487E+00    0.281462706224724935E+01    0.213422620693521636E-01   -0.815859703579894457E+00    0.213663312249252257E+01    0.183042993198465109E+01   -0.928868674263764960E+00    0.271329836875612129E+00    0.780536898447796501E+00   -0.886075863834260389E+02
    0.114648316428673708E+00    0.753091508887165806E+00    0.256057020950943050E-01    0.950113570103925498E+00    0.697297508145748091E+00    0.271102393210760795E+00    0.232646578150063243E+01    0.776844888685400026E+00   -0.222912064298071921E+00    0.901184815470295497E+00    0.212199507940048493E+00   -0.206934837733897670E+01    0.289780447026159349E+00    0.766365658685167150E+00   -0.885621856878318994E+02
    0.111824043922522903E+00    0.758967372599859802E+00    0.216533806774510465E-01    0.955807035040772135E+00    0.679193146874235376E+00    0.153536416323469549E+01    0.226268807887536960E+01    0.101060609603332607E+01   -0.868130940137883833E+00    0.222194687112080613E+01   -0.324688090651996442E+00   -0.127822937640556877E+01    0.290744834384097428E+00    0.771064161236623913E+00   -0.885610996378607211E+02
    0.114434186078847450E+00    0.765007767692830520E+00    0.242469637348033118E-01    0.979363944210850157E+00    0.689994679973547242E+00    0.271858779378634452E+00    0.264236881599865470E+01    0.768969130108838828E+00    0.719310792538307320E+00    0.154696925161499022E+01    0.223491350567463298E+01   -0.244073617475459148E+01    0.292643214006333086E+00    0.774681601428819144E+00   -0.885547561443000291E+02
    0.108165288765241951E+00    0.740972216459120703E+00    0.203529803521914701E-01    0.952221335619186093E+00    0.683283652605531922E+00    0.106165845280250615E+01    0.292284838680745684E+01   -0.370740724947918543E+00    0.619627199500438985E+00    0.260781926720090285E+01    0.106736030771859269E+01   -0.243655497820657008E+01    0.276652157927132769E+00    0.771727827786408471E+00   -0.885486531832770822E+02
    0.109664415625103595E+00    0.731216130952218046E+00    0.235673429143298876E-01    0.978609084543122232E+00    0.703042351254803188E+00   -0.197532250484186989E-01    0.272080786042484801E+01    0.661247448003337013E+00    0.506605149699558610E+00    0.112854802396934351E+01    0.219365004052279211E+00   -0.166179296303568225E+01    0.270856592184058109E+00    0.769685416835039882E+00   -0.884940617735847042E+02
    0.109691508224234249E+00    0.748510984374416100E+00    0.232577157890663314E-01    0.967528017901483239E+00    0.698682896157937328E+00    0.144599500982656615E+00    0.294468976977976382E+01    0.661270456290167674E+00    0.122617720054605073E+01    0.802294497678421425E+00    0.262803474971857609E+01   -0.274839775673793141E+00    0.273668397435432087E+00    0.783825206177238720E+00   -0.884897314752158337E+02
    0.113359654299213491E+00    0.760608866174816933E+00    0.235667238194375711E-01    0.950424374686206219E+00    0.689088771820121404E+00    0.672752671307707217E+00    0.295368449553908086E+01   -0.851830722546638719E+00   -0.482794047108628999E+00    0.462558180583677814E+00    0.213755763933988252E+01   -0.504935278219125427E+00    0.289717689502030251E+00    0.774099727181474795E+00   -0.884261963909936526E+02
    0.112993949723194306E+00    0.822654601781431571E+00    0.190922429036294201E-01    0.967004281224868145E+00    0.654273305414685424E+00    0.127455469851055447E+01    0.222506554240381327E+01   -0.146145606452008692E+01   -0.904710859081507612E+00    0.171312918363172662E+01    0.106730196150362211E+01   -0.681871374014119014E+00    0.310064300851996044E+00    0.809303013980681385E+00   -0.884147581445919570E+02
    0.112852570956835180E+00    0.741577766636551727E+00    0.246715079475175458E-01    0.954896149220881285E+00    0.700812483670922193E+00    0.109588252101608497E+01    0.281823780321120054E+01   -0.118305169413775912E+01   -0.553838643398505859E+00    0.767450694510658726E+00    0.682998985493528110E-01   -0.156432110270999547E+01    0.281322512594087748E+00    0.765917520176152666E+00   -0.883773909592929243E+02
    0.115769991986940490E+00    0.796238965122803788E+00    0.220782859426625414E-01    0.963927985802546461E+00    0.666646000768964186E+00    0.199888479037760192E+00    0.266963197782575712E+01   -0.119454499767444045E+01   -0.349563825119051763E+00    0.287809789721857134E+01    0.611996665905313653E+00   -0.139624721392516271E+01    0.311627250994450766E+00    0.781347474175800083E+00   -0.883482240008859776E+02
    0.117466452555456152E+00    0.767451286022787116E+00    0.256252863427955599E-01    0.961966442779073061E+00    0.692063675497059494E+00    0.150164430447958352E+00    0.273833116785199060E+01    0.300810498610488031E+00   -0.419001471246103707E+00    0.209431322095599626E+01    0.172094452278530619E+01   -0.132454405063721037E+01    0.300104886303245444E+00    0.767424304038012872E+00   -0.882572337485662501E+02
    0.110298681207685240E+00    0.770677995670406624E+00    0.191124123577531765E-01    0.959792291749175241E+00    0.666119387246302264E+00    0.149972595598351521E+01    0.207640278314001314E+01    0.950403450525535570E-01    0.821495473533482956E+00    0.100844040689520176E+01    0.956838308010272254E+00   -0.273799117343137821E+01    0.293105300274309477E+00    0.779802204407837429E+00   -0.882100025743402654E+02
    0.106915183364844998E+00    0.735402631327677136E+00    0.193304238742008500E-01    0.970451356494522077E+00    0.681017330609742122E+00   -0.647335233834192891E+00    0.312369480667533894E+01    0.118658453462460067E+01   -0.955388337413348165E-01    0.186860116213622196E+01    0.167912744395726499E+01   -0.629414346129342772E+00    0.273596281303775557E+00    0.770201411916536016E+00   -0.881819946125378209E+02
    0.114599258617035238E+00    0.770381266081087146E+00    0.228431148510446734E-01    0.965993774714568598E+00    0.679690017952152115E+00    0.854058913340850268E+00    0.211857552800386317E+01    0.350775429689419382E+00    0.963668156369498430E+00    0.224146365791593372E+01    0.186853040079696031E+01   -0.106074768898237282E+01    0.298902445118959192E+00    0.771903936351580611E+00   -0.881606908240655542E+02
    0.109601763331655097E+00    0.761517397535114271E+00    0.190874544442624257E-01    0.955696673043262224E+00    0.668066366673517598E+00   -0.122353135245164779E+00    0.270083763834252588E+01    0.195885641329631821E+00    0.751589656941568318E+00    0.543236743068766903E+00   -0.186445695510490950E-01   -0.189871643070440266E+01    0.289781945015407882E+00    0.774940000765310666E+00   -0.881093348274302457E+02
    0.108956148578031348E+00    0.732632522817440179E+00    0.238545315696641475E-01    0.971106355939382992E+00    0.705532061891645523E+00    0.681828908141511647E+00    0.276113244358830023E+01   -0.115316059373257868E+00   -0.350606882263608532E-01   -0.267024912540002379E+00    0.125727555904047272E+01   -0.207906321294190777E+01    0.268102424960510843E+00    0.775126931532995278E+00   -0.880792813260237466E+02
    0.110182869145841272E+00    0.754120870019480471E+00    0.213687621092800636E-01    0.967366897768628720E+00    0.682458122877833029E+00    0.204797370451788474E+01    0.249535728983909300E+01    0.587878139621294607E-01   -0.701794466203609080E+00    0.143101552820439504E+01    0.111660802497852907E+01   -0.160883530139451958E+01    0.283834730208727293E+00    0.775419346149392119E+00   -0.880225045456088679E+02
    0.113680737545105381E+00    0.792306340197703185E+00    0.216484803733201885E-01    0.977173637619945801E+00    0.675346213854993604E+00    0.727240526326563774E+00    0.237639753186831504E+01   -0.459715381435214676E+00   -0.133731085431310781E+01    0.581143489628652365E+00    0.279842411263531243E+01    0.559161884598431413E+00    0.298126698568685733E+00    0.794908740827319438E+00   -0.879756527980980252E+02
    0.108862397325380611E+00    0.728741629105626121E+00    0.218551211070711765E-01    0.962889042803753648E+00    0.689315977814048741E+00   -0.252789108178657074E+00    0.237092978765564233E+01   -0.639711516385641499E+00   -0.100611435986363218E+01    0.791295770219124117E+00    0.142229775796930746E+01   -0.256363461690193173E+01    0.276459754967065319E+00    0.759256871861064719E+00   -0.879754234959094532E+02
    0.109316725682368568E+00    0.763858297009054388E+00    0.199150656243995659E-01    0.979238544740699157E+00    0.675780806168560400E+00    0.394632267461298092E+00    0.259813060635103898E+01    0.234600952069519975E+00    0.529810133452097431E-01   -0.153496833674840572E+00   -0.409810409655835262E+00   -0.312504767600819378E+01    0.284391725278188900E+00    0.784665787883587540E+00   -0.879726386902190285E+02
    0.107319399739066623E+00    0.735093919224261150E+00    0.197673775112236737E-01    0.971692124052696338E+00    0.684506487837737043E+00    0.997473072793430227E+00    0.253527521676151624E+01   -0.237892059657914795E+00   -0.551729340715927941E-01    0.292848939718954959E+01    0.259841413576323266E+01   -0.244507793948172303E+01    0.272609432947767794E+00    0.771271925292599358E+00   -0.878893570044079695E+02
    0.108956384067695408E+00    0.769386245749438036E+00    0.195139355216598608E-01    0.961755130135016900E+00    0.672179578400991851E+00    0.145028752290771745E+01    0.216166273935550945E+01    0.838120280467208767E+00   -0.527547049220836950E+00    0.101838979231887361E+01   -0.502193421342329804E+00   -0.815278839209760187E+00    0.285761844291500144E+00    0.788440295468765040E+00   -0.878535819151098281E+02
    0.112766308026240047E+00    0.767358566517302276E+00    0.233773435462461300E-01    0.954201201033997526E+00    0.688378881353165939E+00    0.162719480060780519E+01    0.281767850141319398E+01   -0.361971806868297885E+00   -0.464792668532702680E+00    0.382080210860187619E+00    0.174283813036301005E+01   -0.408211453918615019E+00    0.288663749543829284E+00    0.782395219725584901E+00   -0.878271115727359160E+02
    0.112587197496795757E+00    0.736031323982937691E+00    0.258896047686478746E-01    0.962652630335862458E+00    0.706273520906494201E+00    0.152002201302680717E+00    0.261988896212858302E+01    0.129042776819931304E+01   -0.184802540590055919E+01    0.997410222032056981E+00    0.177005579570392801E+01    0.195144588735091329E+00    0.278898802198527918E+00    0.763488983734817994E+00   -0.878096173132744866E+02
    0.115233920615842172E+00    0.787205231764402491E+00    0.247588548147184978E-01    0.969374856998661327E+00    0.692043766145609029E+00    0.298804259010537976E+00    0.280594064053777981E+01   -0.519641259332526362E+00    0.518740977374410273E+00    0.147298556201558473E+01    0.114532174697613653E+01   -0.123425812269835622E+01    0.293651482700618860E+00    0.795786421543283273E+00   -0.878091695904617637E+02
    0.118181393092970211E+00    0.790962344451075716E+00    0.243823577138466002E-01    0.956047645320532435E+00    0.676039656101478204E+00    0.824114542337840206E+00    0.251714019442559778E+01   -0.232993883710381544E+00   -0.678405539824612935E+00    0.442803069912897085E+00    0.952089205135813299E+00   -0.183033957666566205E+01    0.313344871976352635E+00    0.774036591487208492E+00   -0.877839587411771873E+02
    0.116333581097085859E+00    0.771647925088937425E+00    0.247027849817192877E-01    0.957182732376673395E+00    0.687272667048945629E+00    0.418503266273415164E+00    0.208064286924233866E+01    0.847580512137894759E+00    0.439917208806830828E+00   -0.499603366740179355E+00   -0.732323190660793433E+00   -0.279268815968602979E+01    0.299952124524750952E+00    0.771815795364793833E+00   -0.877780230095077343E+02
    0.112539256432138607E+00    0.777131195269155195E+00    0.202802437410013955E-01    0.966009568354490367E+00    0.667745992906191854E+00    0.161853979163052752E+01    0.234660908099458654E+01   -0.114461192301568726E+01   -0.647191309803914594E+00    0.419707361726897710E+00    0.146398778373864102E+01   -0.932027522696851296E+00    0.299323194473537280E+00    0.778119558357725061E+00   -0.877706768628755896E+02
    0.110634561000917425E+00    0.763722495436847448E+00    0.199418714883559875E-01    0.957726413913703389E+00    0.669987868246265328E+00   -0.233626322467105574E+00    0.260130480980399925E+01   -0.725144568786282168E-01    0.232630176811305378E+00    0.117424778062180390E+01    0.159993550418482200E+01    0.296246084140537880E+00    0.292326399126571990E+00    0.773793070405967232E+00   -0.877688047098201736E+02
    0.111062449675011901E+00    0.730298035996230555E+00    0.255183006000042623E-01    0.959829228093515785E+00    0.710652226517954899E+00    0.221713760735060106E+00    0.278028706996438091E+01   -0.879658667010245865E+00    0.699944601709648451E+00   -0.129214471698805755E+01    0.238920883027754316E+01   -0.116452534691772835E+01    0.271718142559959519E+00    0.767491631875135250E+00   -0.877414813907736004E+02
    0.107357252720637147E+00    0.732402326906820389E+00    0.207062937412227609E-01    0.961642491155061396E+00    0.690994710553294089E+00    0.667572685940155175E+00    0.237182525388262588E+01   -0.136159206362604346E+01   -0.551110883376873195E+00    0.154988946857689558E+01    0.556464565518446364E+00   -0.224369902748903272E+01    0.269559737126875754E+00    0.772781841867539621E+00   -0.877397263930267002E+02
    0.117040652616749952E+00    0.781123634143655932E+00    0.239217200713497044E-01    0.962637568904897489E+00    0.679122316074884935E+00    0.148095443011622052E+01    0.270364667420990967E+01   -0.149150625674789050E+01   -0.296254393847463493E-01    0.157687211089387924E+01    0.235330285753976387E+01   -0.202365430293577164E+01    0.307034523951898342E+00    0.772228065759408056E+00   -0.877341228998836868E+02
    0.111670101481169293E+00    0.742550921924756024E+00    0.229467952127874672E-01    0.967234888459814757E+00    0.688967381644481014E+00    0.158421742259316023E+01    0.261354895527026621E+01   -0.181192729088747750E+01    0.450522406599564607E+00    0.115588378235919742E+01    0.350179064500401971E+01   -0.178223925206328637E+01    0.284954405748028661E+00    0.762020100510288123E+00   -0.877140237940579368E+02
    0.105925300944982620E+00    0.713382781020491574E+00    0.202649102422748292E-01    0.966363539896805346E+00    0.691237942647762948E+00    0.276428203256289251E+00    0.310297498031861263E+01   -0.499443601828781780E+00    0.853756280373874077E+00    0.629485706204291340E+00    0.282771053738901834E+01   -0.724131369230086586E+00    0.265449394945292572E+00    0.758524420089709883E+00   -0.876985506845808089E+02
    0.117771694386171216E+00    0.819038734261779977E+00    0.241794631317191790E-01    0.978397999741142055E+00    0.677850934303817376E+00    0.108860303013073167E+01    0.221705892072664579E+01   -0.296438154863360914E+01   -0.137102594378427733E+01    0.595057481825909118E+00    0.370749914359323762E+01   -0.323368037311884682E+00    0.310339312151768465E+00    0.805391863899577287E+00   -0.876966955643629262E+02
    0.109845609810924449E+00    0.749486111266439048E+00    0.226737979124045606E-01    0.967687408227244972E+00    0.693866063322646331E+00   -0.506199253199475230E+00    0.206796122521279191E+01    0.124925194514113214E+01    0.330134393867048070E+00    0.100098034763904975E+01    0.200775024132583280E+01   -0.186139761862521613E+01    0.276588456001598371E+00    0.780689819826459352E+00   -0.876898435491343804E+02
    0.108351369069202147E+00    0.715106522756112750E+00    0.231072901244163825E-01    0.965545304527955173E+00    0.704137309289366242E+00   -0.250157728670199475E+00    0.230743442017897937E+01    0.101105352862605402E+01   -0.188915815708185553E+00    0.202185108004414937E+01    0.163430043964701954E+01   -0.129738952487601122E+01    0.266438692630074525E+00    0.758942925607074992E+00   -0.876875657645924207E+02
    0.117178198345339268E+00    0.791132155300608098E+00    0.248418110153269846E-01    0.959209311754787741E+00    0.684581583956245243E+00    0.124157973385872733E+01    0.207452739779298012E+01    0.374469676648167715E+00    0.162378288037771457E+01    0.698075914305194334E+00    0.210835862807543517E+01   -0.166357507923623826E+01    0.304413855010441992E+00    0.785482104547661764E+00   -0.876753273893850604E+02
    0.117259476519050859E+00    0.786329832448942834E+00    0.249724703351778404E-01    0.965787131344672867E+00    0.684027959850134870E+00    0.175200853854145144E+01    0.270309712482858933E+01   -0.894551196606657495E+00   -0.308435502028956976E+00    0.409291414870760151E+00    0.908368564916637533E+00   -0.195130540891975168E+01    0.305359774780133264E+00    0.779505218582016157E+00   -0.876552760306226304E+02
    0.112267638219317512E+00    0.762942449776526810E+00    0.225211398845611074E-01    0.977533955196575821E+00    0.683737152412823623E+00    0.113791880249786992E+01    0.285145121373760402E+01    0.376922437344004657E+00    0.274248168237816559E+00    0.378536660332213781E-01    0.219375178236252699E+01   -0.501234514495514150E+00    0.289698245578106695E+00    0.776508945399359440E+00   -0.875812787769798433E+02
    0.114702009436080332E+00    0.774068929304336018E+00    0.247280181550465494E-01    0.977969142056160257E+00    0.695116349490028540E+00    0.115259018069413521E+00    0.238764277996534924E+01    0.700012765704480233E+00   -0.981132551115478702E+00    0.127664411820985646E+01    0.138117272133266389E+01   -0.175324925026610212E+01    0.289896539149195054E+00    0.787563819511842178E+00   -0.875020651594433616E+02
    0.120026390642606562E+00    0.817150294243802811E+00    0.248217560324033547E-01    0.966391047766049449E+00    0.674972780162267694E+00    0.106946442757328253E+01    0.242089708025326811E+01   -0.725196714140594056E+00    0.140280634338867238E+01    0.743349816923489559E+00    0.375088662192601907E+01   -0.104989618626948689E+01    0.319350381212273715E+00    0.792111098874535569E+00   -0.874936110975936714E+02
    0.110206873307295311E+00    0.755455968454778581E+00    0.194780732684689782E-01    0.961188723516439025E+00    0.667490411927412319E+00    0.120898451637600601E+01    0.267439168266874772E+01   -0.251040792674970925E+00   -0.312082170518116042E+00    0.158492901048748625E+01    0.188077239890871617E+01   -0.166760612701485544E+01    0.292517110226427790E+00    0.765168598712007375E+00   -0.874720539683451506E+02
    0.112191265746958577E+00    0.738275308299122357E+00    0.254412103883693355E-01    0.975322602882082279E+00    0.709403916245315624E+00   -0.867674345519642287E-02    0.214519764200210794E+01   -0.903894955223298324E-01   -0.287202151890624813E-01    0.550081640913219649E+00    0.316969012238265790E+00   -0.180228997732892293E+01    0.274765098763205318E+00    0.771564041923937793E+00   -0.874468588782224288E+02
    0.118136622003560926E+00    0.778581850806636555E+00    0.259427817349693092E-01    0.974778365364988075E+00    0.690778238091813934E+00    0.615357734213987762E+00    0.249383888335710324E+01    0.229337127953268016E+01   -0.337801090703568951E+00    0.173081639911024432E+01    0.104754913964704288E+01   -0.133847307545846417E+01    0.303292646884359640E+00    0.774454064924643970E+00   -0.874170294468760432E+02
    0.109369581384950648E+00    0.756438927794840565E+00    0.195565509768005040E-01    0.961360701570002973E+00    0.671831623846880555E+00   -0.405081335908954010E+00    0.264432055256344301E+01   -0.469162220540139174E+00    0.145573567252813652E+01    0.996597935047934591E+00    0.171102315228722057E+01   -0.256796748704471245E+01    0.287067794396319964E+00    0.773406105797576515E+00   -0.874143111742855865E+02
    0.112726634885807642E+00    0.737389527485753815E+00    0.246784434326519156E-01    0.951284402389907524E+00    0.697500274387648167E+00    0.114790855141761661E+01    0.276457735155396467E+01    0.663950465530095957E+00   -0.179232568518842639E+01    0.137642421708981111E+01    0.230754809433591257E+01   -0.112293007976783876E+00    0.283756078381007415E+00    0.758315282019397352E+00   -0.874119850019801561E+02
    0.107127297006443661E+00    0.747013832978438264E+00    0.202812142996932412E-01    0.972779055696342598E+00    0.688357551784913646E+00    0.304306375786778993E+00    0.248354718900947313E+01    0.707784020734575359E+00   -0.105278261192429223E+01    0.242455865988194841E+01    0.272476216903764534E+01   -0.693900470941238745E+00    0.270246699328212547E+00    0.787199934746764307E+00   -0.874064395549995083E+02
    0.110578644523013803E+00    0.720985920564093941E+00    0.243860928592219348E-01    0.969761243596627853E+00    0.705987829719486926E+00    0.110052403133850785E+01    0.301823779286606264E+01    0.104363665687035101E+01    0.101832651265180901E+00    0.819915474183432802E+00    0.620862077795405254E+00   -0.102993353367475615E+01    0.272078157987378055E+00    0.757207226396872213E+00   -0.874039650627444473E+02
    0.113318614256335604E+00    0.747161116648116685E+00    0.238803015654768941E-01    0.960567758656785342E+00    0.692904811569818535E+00    0.770451152862525745E+00    0.269361909196152238E+01    0.710532147240482304E+00   -0.646884773828168669E+00   -0.395940090048462645E+00   -0.714775009593291433E+00   -0.224608427985701553E+01    0.287102996478791062E+00    0.763873058122625070E+00   -0.873959479046374383E+02
    0.112290459522321057E+00    0.752184055136778995E+00    0.245384117166814603E-01    0.956661314366755167E+00    0.696870434356162693E+00    0.321301993696088140E+00    0.258484274290506688E+01    0.163896451015167782E+00    0.199914807594155391E+00    0.373911098853854762E+00    0.215909435358252333E+01   -0.141995564007292963E+01    0.283082716119135047E+00    0.774451291888071602E+00   -0.873665955083000227E+02
    0.109768373287650781E+00    0.752802714214040436E+00    0.213440666869804847E-01    0.950979048013447459E+00    0.682951502472802119E+00    0.977100310811197303E+00    0.295808295268485555E+01    0.205103168267129737E+00    0.126336969177870517E+00    0.734104151551516981E+00   -0.390185409825861251E+00   -0.297137599090692284E+01    0.282483164771594408E+00    0.775909302947326074E+00   -0.873358698050956832E+02
