    0.118887577665194644E+00    0.338085168935332980E+01    0.205985652743594407E-01    0.961233621067531407E+00    0.811242602545170999E+00    0.212926878267468894E+00    0.100149611578912134E+01   -0.791932830019558587E+01
    0.167026376778516700E+00    0.204770639523810960E+01    0.244654403500929457E-01    0.873227510028171783E+00    0.703277957946413013E+00    0.388467442915051919E+00    0.575150995607550675E+00   -0.758554391623599678E+01
    0.436703163682725520E-01    0.408440048563140579E+01    0.242806265349718893E-01    0.108422625014673946E+01    0.816055616842686460E+00    0.103003846431751672E+00    0.647685867240534896E+00   -0.756104461228066427E+01
    0.163464143276214613E+00    0.353926555514335650E+01    0.253309531509876250E-01    0.107716404199600224E+01    0.689379285573959333E+00    0.398614842692689320E+00    0.129126172174443532E+01   -0.638733418010385012E+01
    0.150869216440451925E+00    0.199671273513439518E+01    0.219851798517635283E-01    0.100094596004835745E+01    0.652196238454881172E+00    0.407886400549194561E+00    0.554796949391008876E+00   -0.620915922172006685E+01
    0.151011989116668716E+00    0.486901841759681719E+01    0.228394085168838502E-01    0.966682064533233687E+00    0.674548654556274441E+00    0.383493276571060249E+00    0.231285054455394823E+01   -0.598581118067479778E+01
    0.573790633678436315E-01    0.235190988183021510E+01    0.216467602550983428E-01    0.934350037574768089E+00    0.729131264686584402E+00    0.149859111962317854E+00    0.336505296430293088E+00   -0.576077344284024306E+01
    0.153766958713531493E+00    0.272182652354240417E+01    0.246503649652004241E-01    0.118432472944259648E+01    0.698534973859787023E+00    0.366965984953251390E+00    0.876434539926993939E+00   -0.564831136540001566E+01
    0.638575195456627803E-01    0.245630307979857276E+01    0.243470762064248031E-01    0.771035525085870255E+00    0.733749513249604579E+00    0.165027218647993273E+00    0.358041138241825430E+00   -0.542235019144534469E+01
    0.147570847272872924E+00    0.231714673638343793E+01    0.233894428610801688E-01    0.854822361469268710E+00    0.693729002475738543E+00    0.356573268914594899E+00    0.611611437607242903E+00   -0.542029766926961010E+01
    0.156651536450978124E+00    0.185449892362759461E+01    0.258994848769491873E-01    0.120329212973917721E+01    0.692533953516241363E+00    0.381972280222227012E+00    0.572625463778708821E+00   -0.541283760699785343E+01
    0.698416733741760165E-01    0.351001636981964094E+01    0.262267944216728194E-01    0.128042033910751352E+01    0.730039846897125200E+00    0.181463776484970279E+00    0.762925924188679661E+00   -0.534955806457750516E+01
    0.579860281944274900E-01    0.415933184027671832E+01    0.194912298023700720E-01    0.750629019737243608E+00    0.709075883626937853E+00    0.155376220824292310E+00    0.814727062140675473E+00   -0.524974962636551634E+01
    0.892433440685272139E-01    0.499315165877342171E+01    0.254885767400264730E-01    0.102436554431915283E+01    0.667699633836746242E+00    0.258793530626754531E+00    0.174220033830299825E+01   -0.515267097144925312E+01
    0.100441789627075187E+00    0.170154248476028447E+01    0.203070151805877681E-01    0.715547263622283936E+00    0.819554463624954210E+00    0.180733139295661233E+00    0.349554160922175949E+00   -0.513411027479225890E+01
    0.127522900104522718E+00    0.449476523399353045E+01    0.206624834239482885E-01    0.123611904382705706E+01    0.730175877809524532E+00    0.279147740275578649E+00    0.202310333896414951E+01   -0.501954855350820850E+01
    0.655331635475158714E-01    0.485702472329139656E+01    0.187767657637596119E-01    0.116151515245437631E+01    0.670310807228088334E+00    0.189073961032538485E+00    0.144339668631690032E+01   -0.501315934515194428E+01
    0.683268022537231456E-01    0.461443132758140528E+01    0.209846994280815102E-01    0.718726789951324441E+00    0.684353641271591151E+00    0.192073398765317649E+00    0.113148720781545564E+01   -0.501080427372189163E+01
    0.153133451860908598E+00    0.464808622433531404E+01    0.260060361289446360E-01    0.847485179421846979E+00    0.682460273734576628E+00    0.386007175825875293E+00    0.195415725551389707E+01   -0.495760249669654218E+01
    0.145683307009172758E+00    0.451734447877453249E+01    0.238245955766899012E-01    0.833926203285302869E+00    0.659358505180087207E+00    0.391375766590844831E+00    0.178261771523572898E+01   -0.494185880921383092E+01
    0.645784103870391812E-01    0.208777893781662005E+01    0.252768333256244634E-01    0.796815621852874689E+00    0.746797859668731689E+00    0.162270462096502671E+00    0.299791546615944815E+00   -0.492785998141120363E+01
    0.552709662410891533E-01    0.258535665835005002E+01    0.245267137706909194E-01    0.818066188737461175E+00    0.783040512883001805E+00    0.131193827236348065E+00    0.343479102161764971E+00   -0.492304737567441641E+01
    0.938284373283386208E-01    0.219330676794052115E+01    0.247718721628189080E-01    0.937967157363891579E+00    0.653349611759185822E+00    0.279348847077556861E+00    0.433586101938598367E+00   -0.490529185558727931E+01
    0.585516369342803933E-01    0.470821034908294678E+01    0.232379056513309472E-01    0.110768597126007085E+01    0.752983119487762420E+00    0.145389887208585811E+00    0.116059838171766816E+01   -0.488765603657500236E+01
    0.126632342338562021E+00    0.190527557134628278E+01    0.198723797500133491E-01    0.815351688861846835E+00    0.709648588895797738E+00    0.292193270088734858E+00    0.461980003325088928E+00   -0.481015601105913504E+01
    0.138770120143890396E+00    0.190995928049087516E+01    0.224243487417697882E-01    0.129951437711715689E+01    0.695878857374191306E+00    0.334206461592174986E+00    0.586218716004125007E+00   -0.478314144992123502E+01
    0.145988451242446915E+00    0.362726606130599993E+01    0.259716564416885357E-01    0.910174894332885787E+00    0.751205404996871939E+00    0.305868012292255798E+00    0.119657587535454280E+01   -0.473685474554885122E+01
    0.139684633143619452E+00    0.340432286993413458E+01    0.241807766605671610E-01    0.123436821226207538E+01    0.736855026608435493E+00    0.302989097897964244E+00    0.121472065021294973E+01   -0.462137655446686324E+01
    0.143797396421432494E+00    0.461879835724830645E+01    0.241521719098091101E-01    0.788005423545837358E+00    0.697526828050613390E+00    0.346512990717431468E+00    0.184850251230843043E+01   -0.459641155487023489E+01
    0.136836839914321912E+00    0.176637542843818651E+01    0.218486617505550366E-01    0.116137846708297721E+01    0.680077867507934530E+00    0.344492114682036832E+00    0.506268655782688315E+00   -0.459072040029978456E+01
    0.528620791435241710E-01    0.374470989108085650E+01    0.202061900496482844E-01    0.815168869495391801E+00    0.755609892606735167E+00    0.129105668659365180E+00    0.619491891093675529E+00   -0.453470584596855986E+01
